t,signal,gamma
0.0,(0.999999999999999+1.3314002678121994e-16j),0.01
0.0001,(0.9999860298496254-0.0004662036875067474j),0.01
0.0002,(0.9999718425735028-0.0009323943306632739j),0.01
0.00030000000000000003,(0.9999574381807521-0.001398571828449205j),0.01
0.0004,(0.9999428166805274-0.0018647360798499453j),0.01
0.0005,(0.9999279780820433-0.002330886983857546j),0.01
0.0006000000000000001,(0.9999129223945519-0.0027970244394691117j),0.01
0.0007,(0.9998976496273649-0.003263148345687493j),0.01
0.0008,(0.9998821597898229-0.0037292586015214924j),0.01
0.0009000000000000001,(0.999866452891332-0.004195355105985484j),0.01
0.001,(0.9998505289413309-0.004661437758099525j),0.01
0.0011,(0.9998343879493139-0.005127506456890227j),0.01
0.0012000000000000001,(0.9998180299248222-0.005593561101388986j),0.01
0.0013000000000000002,(0.9998014548774308-0.006059601590633935j),0.01
0.0014,(0.9997846628167812-0.006525627823668086j),0.01
0.0015,(0.9997676537525496-0.006991639699541667j),0.01
0.0016,(0.9997504276944628-0.007457637117309935j),0.01
0.0017000000000000001,(0.9997329846522922-0.007923619976034708j),0.01
0.0018000000000000002,(0.9997153246358549-0.008389588174782806j),0.01
0.0019,(0.9996974476550243-0.008855541612627433j),0.01
0.002,(0.9996793537197082-0.009321480188648538j),0.01
0.0021000000000000003,(0.9996610428398692-0.009787403801931311j),0.01
0.0022,(0.9996425150255172-0.010253312351567498j),0.01
0.0023,(0.9996237702867039-0.01071920573665432j),0.01
0.0024000000000000002,(0.999604808633525-0.01118508385629591j),0.01
0.0025,(0.9995856300761368-0.011650946609601951j),0.01
0.0026000000000000003,(0.9995662346247317-0.012116793895688257j),0.01
0.0027,(0.9995466222895499-0.012582625613676969j),0.01
0.0028,(0.9995267930808804-0.01304844166269652j),0.01
0.0029000000000000002,(0.9995067470090605-0.013514241941881356j),0.01
0.003,(0.9994864840844727-0.01398002635037215j),0.01
0.0031000000000000003,(0.9994660043175408-0.014445794787315945j),0.01
0.0032,(0.9994453077187458-0.014911547151865967j),0.01
0.0033,(0.9994243942986095-0.015377283343182028j),0.01
0.0034000000000000002,(0.999403264067703-0.015843003260429762j),0.01
0.0035,(0.9993819170366397-0.01630870680278168j),0.01
0.0036000000000000003,(0.999360353216087-0.016774393869416097j),0.01
0.0037,(0.9993385726167531-0.017240064359518043j),0.01
0.0038,(0.9993165752493891-0.017705718172279075j),0.01
0.0039000000000000003,(0.9992943611248106-0.018171355206896632j),0.01
0.004,(0.9992719302538629-0.018636975362575515j),0.01
0.0041,(0.9992492826474436-0.01910257853852583j),0.01
0.004200000000000001,(0.9992264183164918-0.019568164633965338j),0.01
0.0043,(0.9992033372720046-0.020033733548117303j),0.01
0.0044,(0.9991800395250177-0.02049928518021245j),0.01
0.0045000000000000005,(0.9991565250866247-0.020964819429487257j),0.01
0.0046,(0.9991327939679461-0.021430336195185407j),0.01
0.0047,(0.9991088461801618-0.021895835376556816j),0.01
0.0048000000000000004,(0.9990846817344983-0.02236131687285792j),0.01
0.0049,(0.9990603006422327-0.02282678058335224j),0.01
0.005,(0.9990357029146766-0.02329222640730967j),0.01
0.0051,(0.9990108885632007-0.023757654244006627j),0.01
0.005200000000000001,(0.9989858575992142-0.024223063992726578j),0.01
0.0053,(0.9989606100341746-0.02468845555275987j),0.01
0.0054,(0.9989351458795953-0.025153828823402984j),0.01
0.0055000000000000005,(0.9989094651470242-0.025619183703959617j),0.01
0.0056,(0.9988835678480588-0.026084520093739967j),0.01
0.0057,(0.9988574539943422-0.026549837892061688j),0.01
0.0058000000000000005,(0.9988311235975813-0.027015136998248375j),0.01
0.0059,(0.9988045766695045-0.02748041731163125j),0.01
0.006,(0.9987778132218988-0.02794567873154794j),0.01
0.0061,(0.9987508332666013-0.02841092115734318j),0.01
0.006200000000000001,(0.9987236368154871-0.028876144488368796j),0.01
0.0063,(0.9986962238804838-0.029341348623983077j),0.01
0.0064,(0.9986685944735754-0.02980653346355164j),0.01
0.006500000000000001,(0.9986407486067717-0.0302716989064469j),0.01
0.0066,(0.9986126862921391-0.03073684485204882j),0.01
0.0067,(0.9985844075417918-0.031201971199743536j),0.01
0.0068000000000000005,(0.9985559123678984-0.031667077848925j),0.01
0.006900000000000001,(0.9985272007826538-0.03213216469899361j),0.01
0.007,(0.9984982727983184-0.03259723164935749j),0.01
0.0071,(0.9984691284271946-0.033062278599431325j),0.01
0.007200000000000001,(0.9984397676816291-0.033527305448637364j),0.01
0.0073,(0.998410190574005-0.03399231209640479j),0.01
0.0074,(0.9983803971167771-0.03445729844217004j),0.01
0.007500000000000001,(0.9983503873224293-0.03492226438537694j),0.01
0.0076,(0.9983201612034899-0.035387209825475927j),0.01
0.0077,(0.9982897187725442-0.03585213466192553j),0.01
0.0078000000000000005,(0.9982590600422181-0.03631703879419096j),0.01
0.0079,(0.9982281850251872-0.03678192212174512j),0.01
0.008,(0.998197093734171-0.037246784544067595j),0.01
0.0081,(0.9981657861819353-0.037711625960646124j),0.01
0.0082,(0.9981342623812942-0.03817644627097483j),0.01
0.0083,(0.9981025223451132-0.03864124537455664j),0.01
0.008400000000000001,(0.9980705660862933-0.03910602317090082j),0.01
0.0085,(0.9980383936177949-0.039570779559523706j),0.01
0.0086,(0.9980060049526133-0.040035514439949745j),0.01
0.008700000000000001,(0.9979734001037932-0.040500227711711544j),0.01
0.0088,(0.9979405790844378-0.04096491927434781j),0.01
0.0089,(0.9979075419076842-0.04142958902740526j),0.01
0.009000000000000001,(0.9978742885867148-0.04189423687043867j),0.01
0.0091,(0.9978408191347701-0.04235886270300948j),0.01
0.0092,(0.9978071335651229-0.04282346642468768j),0.01
0.009300000000000001,(0.997773231891108-0.04328804793505012j),0.01
0.0094,(0.9977391141260928-0.043752607133681266j),0.01
0.0095,(0.9977047802835043-0.04421714392017369j),0.01
0.009600000000000001,(0.9976702303767999-0.04468165819412781j),0.01
0.0097,(0.9976354644195045-0.04514614985515049j),0.01
0.0098,(0.9976004824251691-0.04561061880285791j),0.01
0.0099,(0.9975652844074012-0.04607506493687254j),0.01
0.01,(0.9975298703798618-0.04653948815682559j),0.01
0.010100000000000001,(0.9974942403562438-0.04700388836235582j),0.01
0.0102,(0.9974583943502944-0.04746826545310929j),0.01
0.0103,(0.9974223323758047-0.04793261932874066j),0.01
0.010400000000000001,(0.997386054446623-0.048396949888911585j),0.01
0.0105,(0.9973495605766243-0.04886125703329214j),0.01
0.0106,(0.997312850779748-0.049325540661560835j),0.01
0.010700000000000001,(0.9972759250699739-0.04978980067340217j),0.01
0.0108,(0.9972387834613179-0.0502540369685106j),0.01
0.0109,(0.9972014259678682-0.05071824944658735j),0.01
0.011000000000000001,(0.9971638526037314-0.05118243800734246j),0.01
0.0111,(0.9971260633830851-0.05164660255049291j),0.01
0.0112,(0.9970880583201251-0.05211074297576441j),0.01
0.011300000000000001,(0.997049837429119-0.05257485918289063j),0.01
0.0114,(0.9970114007243702-0.05303895107161301j),0.01
0.0115,(0.9969727482202351-0.05350301854168155j),0.01
0.011600000000000001,(0.9969338799311046-0.053967061492853935j),0.01
0.0117,(0.9968947958714294-0.05443107982489597j),0.01
0.0118,(0.9968554960556975-0.05489507343758154j),0.01
0.0119,(0.996815980498447-0.05535904223069322j),0.01
0.012,(0.9967762492142594-0.05582298610402092j),0.01
0.012100000000000001,(0.9967363022177703-0.05628690495736385j),0.01
0.0122,(0.9966961395236507-0.0567507986905282j),0.01
0.0123,(0.9966557611466297-0.057214667203329156j),0.01
0.012400000000000001,(0.9966151671014765-0.057678510395590535j),0.01
0.0125,(0.9965743574030014-0.058142328167143306j),0.01
0.0126,(0.9965333320660824-0.0586061204178276j),0.01
0.012700000000000001,(0.9964920911056152-0.0590698870474917j),0.01
0.0128,(0.996450634536557-0.05953362795599231j),0.01
0.0129,(0.996408962373914-0.05999734304319421j),0.01
0.013000000000000001,(0.9963670746327361-0.060461032208971026j),0.01
0.0131,(0.9963249713281134-0.0609246953532042j),0.01
