t,signal,gamma
0.0,(0.9999999999999863+8.593569378236715e-15j),0.0001
0.0001,(0.9999997146954699+0.0005150131218844392j),0.0001
0.0002,(0.9999991641521347+0.001030025949683595j),0.0001
0.00030000000000000003,(0.9999983483701986+0.0015450383468041701j),0.0001
0.0004,(0.9999972673499579+0.0020600501766453007j),0.0001
0.0005,(0.9999959210917806+0.002575061302605987j),0.0001
0.0006000000000000001,(0.9999943095961105+0.0030900715880855063j),0.0001
0.0007,(0.999992432863455+0.0036050808964829084j),0.0001
0.0008,(0.9999902908943897+0.004120089091198253j),0.0001
0.0009000000000000001,(0.999987883689562+0.004635096035631566j),0.0001
0.001,(0.9999852112496952+0.005150101593183489j),0.0001
0.0011,(0.9999822735755799+0.0056651056272546815j),0.0001
0.0012000000000000001,(0.999979070668074+0.00618010800124646j),0.0001
0.0013000000000000002,(0.9999756025281075+0.006695108578560685j),0.0001
0.0014,(0.9999718691566881+0.007210107222599374j),0.0001
0.0015,(0.9999678705548786+0.007725103796766091j),0.0001
0.0016,(0.9999636067238212+0.008240098164463947j),0.0001
0.0017000000000000001,(0.9999590776647358+0.008755090189096554j),0.0001
0.0018000000000000002,(0.9999542833788925+0.00927007973406892j),0.0001
0.0019,(0.9999492238676574+0.009785066662786522j),0.0001
0.002,(0.9999438991324457+0.0103000508386557j),0.0001
0.0021000000000000003,(0.9999383091747527+0.010815032125083472j),0.0001
0.0022,(0.999932453996142+0.011330010385477473j),0.0001
0.0023,(0.9999263335982517+0.011844985483246254j),0.0001
0.0024000000000000002,(0.999919947982775+0.012359957281799472j),0.0001
0.0025,(0.9999132971514987+0.012874925644547551j),0.0001
0.0026000000000000003,(0.9999063811062624+0.013389890434901608j),0.0001
0.0027,(0.9998991998489842+0.013904851516274288j),0.0001
0.0028,(0.999891753381645+0.01441980875207894j),0.0001
0.0029000000000000002,(0.9998840417063056+0.014934762005729895j),0.0001
0.003,(0.9998760648250931+0.015449711140642731j),0.0001
0.0031000000000000003,(0.9998678227401969+0.015964656020233822j),0.0001
0.0032,(0.9998593154538936+0.016479596507921666j),0.0001
0.0033,(0.9998505429685188+0.01699453246712467j),0.0001
