t,signal,gamma
0.0,(0.9999999999999863+8.593569378236715e-15j),0.0005
0.0001,(0.9999991039623334+0.0005149983884533368j),0.0005
0.0002,(0.9999979427002255+0.0010299958529541129j),0.0005
0.00030000000000000003,(0.9999965162143678+0.0015449922569219596j),0.0005
0.0004,(0.9999948245055468+0.0020599874637677713j),0.0005
0.0005,(0.9999928675746101+0.002574981336903357j),0.0005
0.0006000000000000001,(0.9999906454224969+0.0030899737397413864j),0.0005
0.0007,(0.9999881580501891+0.0036049645356944554j),0.0005
0.0008,(0.9999854054587544+0.00411995358817586j),0.0005
0.0009000000000000001,(0.9999823876493326+0.004634940760599874j),0.0005
0.001,(0.9999791046231263+0.005149925916381625j),0.0005
0.0011,(0.9999755563814136+0.005664908918936826j),0.0005
0.0012000000000000001,(0.9999717429255389+0.006179889631681514j),0.0005
0.0013000000000000002,(0.9999676642569169+0.0066948679180331185j),0.0005
0.0014,(0.9999633203770438+0.007209843641409464j),0.0005
0.0015,(0.9999587112874663+0.007724816665230327j),0.0005
0.0016,(0.9999538369898185+0.008239786852914746j),0.0005
0.0017000000000000001,(0.9999486974858015+0.00875475406788367j),0.0005
0.0018000000000000002,(0.9999432927771729+0.009269718173558773j),0.0005
0.0019,(0.9999376228657828+0.009784679033363405j),0.0005
0.002,(0.9999316877535344+0.010299636510721523j),0.0005
0.0021000000000000003,(0.9999254874424128+0.010814590469057951j),0.0005
0.0022,(0.9999190219344567+0.01132954077179938j),0.0005
0.0023,(0.9999122912318004+0.011844487282372314j),0.0005
0.0024000000000000002,(0.9999052953366258+0.012359429864205873j),0.0005
0.0025,(0.9998980342511922+0.01287436838073027j),0.0005
0.0026000000000000003,(0.9998905079778387+0.013389302695376042j),0.0005
0.0027,(0.999882716518966+0.013904232671576037j),0.0005
0.0028,(0.9998746598770386+0.014419158172763874j),0.0005
0.0029000000000000002,(0.999866338054604+0.014934079062374919j),0.0005
0.003,(0.9998577510542739+0.015448995203845796j),0.0005
0.0031000000000000003,(0.9998488988787284+0.015963906460614328j),0.0005
0.0032,(0.9998397815307276+0.016478812696120376j),0.0005
0.0033,(0.9998303990130877+0.01699371377380518j),0.0005
0.0034000000000000002,(0.9998207513287046+0.017508609557111095j),0.0005
0.0035,(0.9998108384805463+0.018023499909483195j),0.0005
0.0036000000000000003,(0.9998006604716422+0.018538384694366767j),0.0005
0.0037,(0.9997902173051036+0.019053263775210067j),0.0005
0.0038,(0.9997795089840966+0.019568137015462058j),0.0005
0.0039000000000000003,(0.9997685355118738+0.020083004278573794j),0.0005
0.004,(0.9997572968917519+0.020597865427998522j),0.0005
0.0041,(0.9997457931271113+0.021112720327191595j),0.0005
0.004200000000000001,(0.9997340242214094+0.02162756883960841j),0.0005
0.0043,(0.9997219901781778+0.022142410828708478j),0.0005
0.0044,(0.9997096910010091+0.022657246157951963j),0.0005
0.0045000000000000005,(0.9996971266935737+0.02317207469080124j),0.0005
0.0046,(0.9996842972596038+0.023686896290721363j),0.0005
0.0047,(0.9996712027029161+0.024201710821178j),0.0005
0.0048000000000000004,(0.999657843027381+0.02471651814564014j),0.0005
0.0049,(0.9996442182369548+0.025231318127578724j),0.0005
0.005,(0.9996303283356465+0.025746110630466383j),0.0005
0.0051,(0.9996161733275521+0.026260895517778313j),0.0005
0.005200000000000001,(0.9996017532168325+0.02677567265299206j),0.0005
0.0053,(0.9995870680077106+0.027290441899586737j),0.0005
0.0054,(0.9995721177044974+0.02780520312104479j),0.0005
0.0055000000000000005,(0.9995569023115508+0.02831995618084965j),0.0005
0.0056,(0.9995414218333255+0.02883470094248839j),0.0005
0.0057,(0.9995256762743163+0.029349437269449993j),0.0005
0.0058000000000000005,(0.9995096656391191+0.029864165025226166j),0.0005
0.0059,(0.9994933899323762+0.030378884073310023j),0.0005
0.006,(0.9994768491588165+0.030893594277198875j),0.0005
0.0061,(0.9994600433232258+0.03140829550039113j),0.0005
0.006200000000000001,(0.9994429724304723+0.031922987606388994j),0.0005
0.0063,(0.9994256364854841+0.03243767045869584j),0.0005
0.0064,(0.9994080354932653+0.032952343920819055j),0.0005
0.006500000000000001,(0.9993901694588946+0.033467007856268265j),0.0005
0.0066,(0.9993720383875093+0.03398166212855577j),0.0005
0.0067,(0.9993536422843262+0.0344963066011964j),0.0005
0.0068000000000000005,(0.9993349811546246+0.03501094113770843j),0.0005
0.006900000000000001,(0.9993160550037706+0.035525565601611984j),0.0005
0.007,(0.9992968638371807+0.03604017985643135j),0.0005
0.0071,(0.9992774076603501+0.036554783765692676j),0.0005
0.007200000000000001,(0.9992576864788438+0.0370693771929257j),0.0005
0.0073,(0.9992377002983039+0.037583960001662926j),0.0005
0.0074,(0.9992174491244319+0.0380985320554392j),0.0005
0.007500000000000001,(0.9991969329630026+0.03861309321779375j),0.0005
0.0076,(0.9991761518198621+0.039127643352267934j),0.0005
