t,signal,gamma
0.0,(1.0000000000000018+1.212138028838794e-16j),0.02
0.0001,(0.9999721683068371-0.00046681604988043886j),0.02
0.0002,(0.9999441195773142-0.0009336061015603641j),0.02
0.00030000000000000003,(0.9999158538295799-0.0014003700545363535j),0.02
0.0004,(0.9998873710818357-0.0018671078083169134j),0.02
0.0005,(0.9998586713523271-0.0023338192624219696j),0.02
0.0006000000000000001,(0.9998297546593484-0.0028005043163828853j),0.02
0.0007,(0.9998006210212297-0.003267162869742061j),0.02
0.0008,(0.999771270456362-0.0037337948220530323j),0.02
0.0009000000000000001,(0.9997417029831743-0.004200400072881212j),0.02
0.001,(0.9997119186201445-0.004666978521803193j),0.02
0.0011,(0.9996819173857947-0.0051335300684069605j),0.02
0.0012000000000000001,(0.999651699298697-0.005600054612291801j),0.02
0.0013000000000000002,(0.999621264377464-0.006066552053068585j),0.02
0.0014,(0.9995906126407633-0.006533022290359288j),0.02
0.0015,(0.9995597441072972-0.006999465223798266j),0.02
0.0016,(0.9995286587958262-0.0074658807530307006j),0.02
0.0017000000000000001,(0.99949735672515-0.007932268777713325j),0.02
0.0018000000000000002,(0.9994658379141073-0.008398629197514388j),0.02
0.0019,(0.9994341023816065-0.008864961912114033j),0.02
0.002,(0.9994021501465742-0.009331266821203634j),0.02
0.0021000000000000003,(0.9993699812280046-0.009797543824486494j),0.02
0.0022,(0.9993375956449267-0.01026379282167772j),0.02
0.0023,(0.9993049934164223-0.010730013712503494j),0.02
0.0024000000000000002,(0.999272174561611-0.011196206396702268j),0.02
0.0025,(0.9992391390996657-0.011662370774023698j),0.02
0.0026000000000000003,(0.9992058870498013-0.01212850674422964j),0.02
0.0027,(0.9991724184312885-0.01259461420709319j),0.02
0.0028,(0.9991387332634324-0.013060693062399657j),0.02
0.0029000000000000002,(0.9991048315655849-0.01352674320994607j),0.02
0.003,(0.9990707133571548-0.013992764549540735j),0.02
0.0031000000000000003,(0.9990363786575831-0.014458756981004605j),0.02
0.0032,(0.99900182748637-0.014924720404169919j),0.02
0.0033,(0.9989670598630508-0.015390654718880983j),0.02
0.0034000000000000002,(0.9989320758072178-0.01585655982499385j),0.02
0.0035,(0.9988968753384952-0.01632243562237677j),0.02
0.0036000000000000003,(0.9988614584765665-0.016788282010909934j),0.02
0.0037,(0.9988258252411574-0.017254098890484827j),0.02
0.0038,(0.9987899756520361-0.017719886161005786j),0.02
0.0039000000000000003,(0.9987539097290271-0.018185643722388734j),0.02
0.004,(0.998717627491982-0.018651371474561643j),0.02
0.0041,(0.9986811289608175-0.01911706931746444j),0.02
0.004200000000000001,(0.9986444141554895-0.0195827371510494j),0.02
0.0043,(0.9986074830959933-0.02004837487528047j),0.02
0.0044,(0.9985703358023834-0.020513982390134126j),0.02
0.0045000000000000005,(0.9985329722947468-0.02097955959559871j),0.02
0.0046,(0.9984953925932278-0.02144510639167477j),0.02
0.0047,(0.9984575967180134-0.02191062267837489j),0.02
0.0048000000000000004,(0.9984195846893299-0.022376108355724386j),0.02
0.0049,(0.9983813565274573-0.022841563323759976j),0.02
0.005,(0.9983429122527194-0.023306987482531162j),0.02
0.0051,(0.9983042518854869-0.023772380732099578j),0.02
0.005200000000000001,(0.9982653754461748-0.024237742972539163j),0.02
0.0053,(0.9982262829552484-0.024703074103936056j),0.02
0.0054,(0.9981869744332079-0.025168374026388562j),0.02
0.0055000000000000005,(0.9981474499006135-0.025633642640007857j),0.02
0.0056,(0.998107709378062-0.02609887984491694j),0.02
0.0057,(0.998067752886203-0.026564085541251514j),0.02
0.0058000000000000005,(0.9980275804457239-0.027029259629159388j),0.02
0.0059,(0.9979871920773618-0.027494402008801093j),0.02
0.006,(0.9979465878019037-0.02795951258034934j),0.02
0.0061,(0.997905767640182-0.02842459124398975j),0.02
0.006200000000000001,(0.997864731613062-0.0288896378999198j),0.02
0.0063,(0.9978234797414766-0.029354652448349883j),0.02
0.0064,(0.9977820120463893-0.029819634789502864j),0.02
0.006500000000000001,(0.9977403285488082-0.03028458482361405j),0.02
0.0066,(0.9976984292697983-0.030749502450931495j),0.02
0.0067,(0.9976563142304693-0.031214387571715723j),0.02
0.0068000000000000005,(0.9976139834519577-0.03167924008623979j),0.02
0.006900000000000001,(0.9975714369554747-0.03214405989478952j),0.02
0.007,(0.9975286747622553-0.03260884689766336j),0.02
0.0071,(0.9974856968935951-0.03307360099517244j),0.02
0.007200000000000001,(0.9974425033708209-0.033538322087640605j),0.02
0.0073,(0.997399094215318-0.03400301007540413j),0.02
0.0074,(0.9973554694485133-0.03446766485881256j),0.02
0.007500000000000001,(0.9973116290918788-0.03493228633822794j),0.02
0.0076,(0.9972675731669307-0.035396874414024865j),0.02
0.0077,(0.9972233016952313-0.03586142898659116j),0.02
0.0078000000000000005,(0.997178814698395-0.03632594995632701j),0.02
0.0079,(0.9971341121980727-0.03679043722364594j),0.02
0.008,(0.9970891942159736-0.03725489068897377j),0.02
0.0081,(0.9970440607738349-0.03771931025274977j),0.02
0.0082,(0.9969987118934555-0.03818369581542578j),0.02
0.0083,(0.9969531475966756-0.03864804727746663j),0.02
0.008400000000000001,(0.9969073679053779-0.039112364539350034j),0.02
0.0085,(0.9968613728414902-0.03957664750156684j),0.02
0.0086,(0.9968151624269935-0.04004089606462084j),0.02
0.008700000000000001,(0.996768736683905-0.04050511012902865j),0.02
0.0088,(0.9967220956342964-0.040969289595320396j),0.02
0.0089,(0.9966752393002788-0.04143343436403852j),0.02
