t,signal,gamma
0.0,(0.9999999999999961+4.554733326611604e-16j),0.02
0.0001,(0.9999456178558513+0.0008492336248304706j),0.02
0.0002,(0.9998905176927895+0.001698374871440784j),0.02
0.00030000000000000003,(0.9998346996283154+0.0025474231354476458j),0.02
0.0004,(0.9997781637804172+0.003396377812600852j),0.02
0.0005,(0.9997209102676083+0.004245238298782265j),0.02
0.0006000000000000001,(0.9996629392088956+0.005094003990007631j),0.02
0.0007,(0.9996042507237964+0.005942674282426603j),0.02
0.0008,(0.9995448449323406+0.00679124857232258j),0.02
0.0009000000000000001,(0.9994847219550551+0.00763972625611463j),0.02
0.001,(0.9994238819129685+0.008488106730356073j),0.02
0.0011,(0.9993623249276253+0.00933638939173569j),0.02
0.0012000000000000001,(0.9993000511210729+0.010184573637079329j),0.02
0.0013000000000000002,(0.9992370606158599+0.01103265886334824j),0.02
0.0014,(0.9991733535350419+0.011880644467641139j),0.02
0.0015,(0.9991089300021812+0.012728529847193863j),0.02
0.0016,(0.999043790141344+0.013576314399379556j),0.02
0.0017000000000000001,(0.9989779340770983+0.014423997521709843j),0.02
0.0018000000000000002,(0.9989113619345169+0.015271578611834525j),0.02
0.0019,(0.9988440738391847+0.01611905706754254j),0.02
0.002,(0.9987760699171793+0.016966432286762027j),0.02
0.0021000000000000003,(0.9987073502950905+0.017813703667561232j),0.02
0.0022,(0.9986379151000064+0.018660870608148177j),0.02
0.0023,(0.9985677644595226+0.019507932506871852j),0.02
0.0024000000000000002,(0.9984968985017394+0.020354888762221832j),0.02
0.0025,(0.9984253173552579+0.02120173877282948j),0.02
0.0026000000000000003,(0.9983530211491798+0.022048481937468004j),0.02
0.0027,(0.9982800100131183+0.02289511765505293j),0.02
0.0028,(0.9982062840771788+0.02374164532464231j),0.02
0.0029000000000000002,(0.9981318434719818+0.02458806434543714j),0.02
0.003,(0.9980566883286345+0.025434374116782666j),0.02
0.0031000000000000003,(0.9979808187787647+0.026280574038167408j),0.02
0.0032,(0.9979042349544924+0.027126663509224373j),0.02
0.0033,(0.9978269369884333+0.02797264192973175j),0.02
0.0034000000000000002,(0.9977489250137237+0.02881850869961263j),0.02
0.0035,(0.9976701991639859+0.029664263218936032j),0.02
0.0036000000000000003,(0.9975907595733534+0.03050990488791641j),0.02
0.0037,(0.9975106063764498+0.031355433106915485j),0.02
0.0038,(0.9974297397084151+0.03220084727644086j),0.02
0.0039000000000000003,(0.9973481597048808+0.03304614679714879j),0.02
0.004,(0.9972658665019815+0.03389133106984178j),0.02
0.0041,(0.9971828602363514+0.034736399495471644j),0.02
0.004200000000000001,(0.9970991410451336+0.03558135147513842j),0.02
0.0043,(0.9970147090659601+0.036426186410090794j),0.02
0.0044,(0.9969295644369737+0.037270903701727004j),0.02
