t,signal,gamma
0.0,(0.999999999999999+1.094366567852556e-16j),0.02
0.0001,(0.9999751435800194-0.0004173066856581959j),0.02
0.0002,(0.9999501137049971-0.000834592628236085j),0.02
0.00030000000000000003,(0.9999249103431442-0.001251857749972685j),0.02
0.0004,(0.9998995335074633-0.0016691019790133466j),0.02
0.0005,(0.9998739832109824-0.002086325243505482j),0.02
0.0006000000000000001,(0.9998482594668427-0.0025035274716267352j),0.02
0.0007,(0.9998223622882356-0.002920708591566287j),0.02
0.0008,(0.9997962916883184-0.0033378685315040408j),0.02
0.0009000000000000001,(0.999770047680238-0.0037550072196199063j),0.02
0.001,(0.9997436302771493-0.004172124584093198j),0.02
0.0011,(0.9997170394922161-0.0045892205531040675j),0.02
0.0012000000000000001,(0.9996902753385752-0.0050062950548320296j),0.02
0.0013000000000000002,(0.999663337829386-0.005423348017456867j),0.02
0.0014,(0.9996362269778054-0.005840379369158436j),0.02
0.0015,(0.9996089427969829-0.006257389038116061j),0.02
0.0016,(0.9995814853003762-0.006674376952586387j),0.02
0.0017000000000000001,(0.999553854502134-0.007091343040996638j),0.02
0.0018000000000000002,(0.9995260504156878-0.007508287231596169j),0.02
0.0019,(0.9994980730544204-0.007925209452621589j),0.02
0.002,(0.9994699224317048-0.008342109632309573j),0.02
0.0021000000000000003,(0.999441598560934-0.00875898769889651j),0.02
0.0022,(0.9994131014554761-0.00917584358061881j),0.02
0.0023,(0.9993844311287182-0.009592677205713189j),0.02
0.0024000000000000002,(0.9993555875940411-0.010009488502416054j),0.02
0.0025,(0.9993265708648226-0.010426277398964113j),0.02
0.0026000000000000003,(0.9992973809544762-0.010843043823601111j),0.02
0.0027,(0.9992680178772132-0.011259787704772258j),0.02
0.0028,(0.999238481647045-0.01167650897087017j),0.02
0.0029000000000000002,(0.9992087722777031-0.012093207550222008j),0.02
0.003,(0.9991788897829648-0.012509883371161956j),0.02
0.0031000000000000003,(0.999148834176635-0.012926536362031511j),0.02
0.0032,(0.9991186054725346-0.01334316645117993j),0.02
0.0033,(0.9990882036845332-0.0137597735669637j),0.02
0.0034000000000000002,(0.9990576288265127-0.014176357637746497j),0.02
0.0035,(0.9990268809124004-0.014592918591899906j),0.02
0.0036000000000000003,(0.9989959599561345-0.015009456357802379j),0.02
0.0037,(0.9989648659717025-0.015425970863840082j),0.02
0.0038,(0.9989335989731065-0.015842462038406554j),0.02
0.0039000000000000003,(0.9989021589743907-0.016258929809902484j),0.02
0.004,(0.998870545989613-0.01667537410673642j),0.02
0.0041,(0.998838760032881-0.01709179485732413j),0.02
0.004200000000000001,(0.9988068011183128-0.017508191990092514j),0.02
0.0043,(0.9987746692600615-0.017924565433483863j),0.02
0.0044,(0.9987423644723136-0.018340915115939358j),0.02
0.0045000000000000005,(0.9987098867692806-0.018757240965907897j),0.02
0.0046,(0.9986772361652084-0.01917354291184576j),0.02
0.0047,(0.9986444126743688-0.01958982088221657j),0.02
0.0048000000000000004,(0.9986114163110665-0.020006074805492047j),0.02
0.0049,(0.9985782470896329-0.020422304610151043j),0.02
0.005,(0.9985449050244267-0.020838510224680452j),0.02
0.0051,(0.9985113901298422-0.021254691577574446j),0.02
0.005200000000000001,(0.9984777024202991-0.021670848597335035j),0.02
0.0053,(0.9984438419102506-0.02208698121247145j),0.02
0.0054,(0.9984098086141743-0.022503089351501207j),0.02
0.0055000000000000005,(0.9983756025465775-0.02291917294294889j),0.02
0.0056,(0.9983412237220025-0.023335231915346876j),0.02
0.0057,(0.9983066721550143-0.023751266197235537j),0.02
0.0058000000000000005,(0.9982719478602113-0.02416727571717542j),0.02
0.0059,(0.9982370508522137-0.024583260403729806j),0.02
0.006,(0.9982019811456813-0.02499922018546512j),0.02
0.0061,(0.9981667387552964-0.025415154990955334j),0.02
0.006200000000000001,(0.9981313236957744-0.02583106474878282j),0.02
0.0063,(0.9980957359818585-0.026246949387537497j),0.02
0.0064,(0.998059975628325-0.02666280883581696j),0.02
0.006500000000000001,(0.9980240426499779-0.02707864302222711j),0.02
0.0066,(0.9979879370616423-0.02749445187538118j),0.02
0.0067,(0.9979516588781909-0.027910235323900457j),0.02
0.0068000000000000005,(0.9979152081145054-0.028325993296413846j),0.02
0.006900000000000001,(0.997878584785515-0.02874172572155839j),0.02
0.007,(0.9978417889061633-0.029157432527978474j),0.02
0.0071,(0.9978048204914339-0.029573113644327013j),0.02
0.007200000000000001,(0.997767679556338-0.029988768999264146j),0.02
0.0073,(0.9977303661159064-0.03040439852145812j),0.02
0.0074,(0.9976928801852174-0.030820002139584895j),0.02
0.007500000000000001,(0.9976552217793604-0.031235579782328386j),0.02
0.0076,(0.9976173909134703-0.03165113137838011j),0.02
0.0077,(0.9975793876026938-0.03206665685643949j),0.02
0.0078000000000000005,(0.9975412118622291-0.032482156145213804j),0.02
0.0079,(0.9975028637072787-0.03289762917341843j),0.02
0.008,(0.997464343153099-0.03331307586977595j),0.02
0.0081,(0.9974256502149547-0.033728496163017485j),0.02
0.0082,(0.9973867849081589-0.03414388998188119j),0.02
0.0083,(0.9973477472480378-0.0345592572551139j),0.02
0.008400000000000001,(0.9973085372499556-0.03497459791146948j),0.02
0.0085,(0.9972691549293095-0.03538991187971016j),0.02
0.0086,(0.997229600301514-0.0358051990886058j),0.02
0.008700000000000001,(0.997189873382027-0.03622045946693392j),0.02
0.0088,(0.9971499741863266-0.03663569294348041j),0.02
0.0089,(0.9971099027299215-0.03705089944703834j),0.02
0.009000000000000001,(0.9970696590283447-0.037466078906424366j),0.02
0.0091,(0.9970292430971499-0.037881231250507755j),0.02
0.0092,(0.9969886549519241-0.03829635640811851j),0.02
0.009300000000000001,(0.9969478946082974-0.03871145430808963j),0.02
0.0094,(0.9969069620819216-0.03912652487926226j),0.02
0.0095,(0.9968658573884814-0.03954156805048558j),0.02
0.009600000000000001,(0.9968245805436935-0.03995658375061717j),0.02
0.0097,(0.9967831315632935-0.04037157190852233j),0.02
0.0098,(0.9967415104630596-0.04078653245307476j),0.02
0.0099,(0.9966997172587835-0.04120146531315632j),0.02
0.01,(0.9966577519663068-0.04161637041765649j),0.02
0.010100000000000001,(0.9966156146014844-0.042031247695473645j),0.02
0.0102,(0.9965733051802063-0.04244609707551356j),0.02
0.0103,(0.9965308237183902-0.04286091848669023j),0.02
0.010400000000000001,(0.9964881702319847-0.04327571185792641j),0.02
0.0105,(0.9964453447369682-0.043690477118152354j),0.02
0.0106,(0.996402347249343-0.04410521419630613j),0.02
0.010700000000000001,(0.9963591777851503-0.044519923021334916j),0.02
0.0108,(0.9963158363604505-0.04493460352219342j),0.02
0.0109,(0.996272322991345-0.045349255627844025j),0.02
0.011000000000000001,(0.9962286376939528-0.045763879267257994j),0.02
0.0111,(0.9961847804844279-0.04617847436941451j),0.02
0.0112,(0.9961407513789539-0.04659304086330058j),0.02
0.011300000000000001,(0.9960965503937437-0.047007578677911444j),0.02
0.0114,(0.9960521775450358-0.04742208774225068j),0.02
0.0115,(0.9960076328491083-0.04783656798532985j),0.02
0.011600000000000001,(0.995962916322255-0.048251019336168266j),0.02
0.0117,(0.9959180279808052-0.04866544172379405j),0.02
0.0118,(0.9958729678411197-0.04907983507724283j),0.02
0.0119,(0.9958277359195884-0.04949419932555876j),0.02
0.012,(0.9957823322326289-0.049908534397793886j),0.02
0.012100000000000001,(0.9957367567966848-0.05032284022300825j),0.02
0.0122,(0.9956910096282355-0.05073711673027007j),0.02
0.0123,(0.9956450907437636-0.0511513638487196j),0.02
0.012400000000000001,(0.9955990001597796-0.05156558150751054j),0.02
0.0125,(0.9955527378928473-0.05197976963574668j),0.02
0.0126,(0.9955063039595577-0.05239392816254131j),0.02
0.012700000000000001,(0.9954596983765261-0.0528080570170155j),0.02
0.0128,(0.9954129211603986-0.053222156128298906j),0.02
0.0129,(0.9953659723278575-0.05363622542552956j),0.02
0.013000000000000001,(0.9953188518956085-0.05405026483785411j),0.02
0.0131,(0.9952715598803882-0.05446427429442776j),0.02
0.0132,(0.995224096298955-0.054878253724413475j),0.02
0.013300000000000001,(0.995176461168116-0.055292203056984054j),0.02
0.0134,(0.9951286545046839-0.05570612222131897j),0.02
0.0135,(0.9950806763255154-0.05612001114660758j),0.02
0.013600000000000001,(0.9950325266474953-0.05653386976204722j),0.02
0.0137,(0.9949842054875322-0.05694769799684345j),0.02
0.013800000000000002,(0.9949357128625648-0.05736149578021074j),0.02
0.013900000000000001,(0.9948870487895681-0.05777526304137123j),0.02
0.014,(0.9948382132855348-0.058188999709556835j),0.02
0.014100000000000001,(0.9947892063675001-0.05860270571400686j),0.02
0.0142,(0.9947400280525184-0.05901638098396888j),0.02
0.0143,(0.9946906783576743-0.05943002544869955j),0.02
0.014400000000000001,(0.9946411573000873-0.05984363903746435j),0.02
0.0145,(0.9945914648969022-0.06025722167953595j),0.02
0.0146,(0.9945416011652926-0.060670773304196596j),0.02
0.014700000000000001,(0.9944915661224626-0.06108429384073664j),0.02
0.0148,(0.9944413597856484-0.06149778321845449j),0.02
0.0149,(0.9943909821721028-0.06191124136665775j),0.02
0.015000000000000001,(0.9943404332991318-0.06232466821466214j),0.02
0.0151,(0.9942897131840467-0.06273806369179144j),0.02
0.0152,(0.9942388218441963-0.06315142772737832j),0.02
0.015300000000000001,(0.9941877592969635-0.06356476025076384j),0.02
0.0154,(0.9941365255597574-0.06397806119129744j),0.02
0.0155,(0.9940851206500123-0.06439133047834496j),0.02
0.015600000000000001,(0.9940335445851668-0.06480456804135387j),0.02
0.015700000000000002,(0.9939817973826978-0.06521777380973015j),0.02
0.0158,(0.9939298790601365-0.06563094771287005j),0.02
0.0159,(0.9938777896350259-0.06604408968017889j),0.02
0.016,(0.9938255291249481-0.06645719964107064j),0.02
0.0161,(0.993773097547508-0.06687027752496888j),0.02
0.0162,(0.9937204949203473-0.06728332326130577j),0.02
0.016300000000000002,(0.9936677212611305-0.06769633677952239j),0.02
0.0164,(0.9936147765875454-0.06810931800907039j),0.02
0.0165,(0.9935616609173241-0.06852226687940893j),0.02
0.0166,(0.9935083742682145-0.06893518332000688j),0.02
0.0167,(0.9934549166580011-0.06934806726034244j),0.02
0.016800000000000002,(0.9934012881044982-0.06976091862990261j),0.02
0.016900000000000002,(0.9933474886255382-0.07017373735818455j),0.02
0.017,(0.9932935182389915-0.07058652337469294j),0.02
0.0171,(0.9932393769627565-0.07099927660894385j),0.02
0.0172,(0.9931850648147649-0.07141199699046052j),0.02
0.0173,(0.9931305818129662-0.07182468444877602j),0.02
0.017400000000000002,(0.9930759279753462-0.07223733891343367j),0.02
0.0175,(0.99302110331992-0.07264996031398505j),0.02
0.0176,(0.9929661078647262-0.07306254857999084j),0.02
0.0177,(0.9929109416278431-0.07347510364102164j),0.02
0.0178,(0.9928556046273611-0.07388762542665761j),0.02
0.0179,(0.9928000968814176-0.07430011386648676j),0.02
0.018000000000000002,(0.9927444184081697-0.07471256889010804j),0.02
0.0181,(0.9926885692258056-0.07512499042712895j),0.02
0.0182,(0.992632549352537-0.07553737840716648j),0.02
0.0183,(0.9925763588066091-0.07594973275984643j),0.02
0.0184,(0.9925199976062951-0.0763620534148053j),0.02
0.018500000000000003,(0.9924634657699016-0.0767743403016874j),0.02
0.018600000000000002,(0.9924067633157583-0.07718659335014771j),0.02
0.0187,(0.9923498902622274-0.0775988124898496j),0.02
0.0188,(0.9922928466276968-0.07801099765046683j),0.02
0.0189,(0.9922356324305828-0.0784231487616816j),0.02
0.019,(0.9921782476893374-0.078835265753186j),0.02
0.019100000000000002,(0.992120692422429-0.07924734855468263j),0.02
0.019200000000000002,(0.9920629666483675-0.07965939709588092j),0.02
0.0193,(0.9920050703856892-0.08007141130650189j),0.02
0.0194,(0.9919470036529542-0.08048339111627621j),0.02
0.0195,(0.991888766468753-0.08089533645494244j),0.02
0.0196,(0.9918303588517013-0.08130724725225051j),0.02
0.019700000000000002,(0.9917717808204598-0.08171912343795765j),0.02
0.0198,(0.9917130323936997-0.0821309649418333j),0.02
0.0199,(0.9916541135901258-0.0825427716936541j),0.02
0.02,(0.991595024428478-0.08295454362320713j),0.02
