t,signal,gamma
0.0,(0.9999999999999993-4.3449613820593404e-17j),0.0001
0.0001,(0.9999995748217541-0.0006693574162626295j),0.0001
0.0002,(0.9999987016008751-0.0013387142619386706j),0.0001
0.00030000000000000003,(0.9999973803379459-0.002008070237123941j),0.0001
0.0004,(0.9999956110337358-0.0026774250419160993j),0.0001
0.0005,(0.9999933936892214-0.003346778376413637j),0.0001
0.0006000000000000001,(0.9999907283055758-0.004016129940715797j),0.0001
0.0007,(0.9999876148841774-0.0046854794349224455j),0.0001
0.0008,(0.9999840534266019-0.005354826559134801j),0.0001
0.0009000000000000001,(0.999980043934626-0.006024171013455376j),0.0001
0.001,(0.9999755864102334-0.006693512497987632j),0.0001
0.0011,(0.9999706808555973-0.007362850712836221j),0.0001
0.0012000000000000001,(0.9999653272730995-0.008032185358108552j),0.0001
0.0013000000000000002,(0.9999595256653229-0.008701516133912839j),0.0001
0.0014,(0.9999532760350445-0.009370842740358758j),0.0001
0.0015,(0.9999465783852548-0.010040164877558534j),0.0001
0.0016,(0.9999394327191276-0.01070948224562695j),0.0001
0.0017000000000000001,(0.9999318390400476-0.01137879454468057j),0.0001
0.0018000000000000002,(0.9999237973516074-0.012048101474838441j),0.0001
0.0019,(0.9999153076575815-0.012717402736222025j),0.0001
0.002,(0.9999063699619605-0.01338669802895562j),0.0001
0.0021000000000000003,(0.9998969842689355-0.014055987053166156j),0.0001
0.0022,(0.9998871505828855-0.01472526950898359j),0.0001
0.0023,(0.9998768689084012-0.015394545096540889j),0.0001
0.0024000000000000002,(0.9998661392502733-0.01606381351597425j),0.0001
0.0025,(0.9998549616134921-0.01673307446742323j),0.0001
0.0026000000000000003,(0.9998433360032434-0.017402327651030693j),0.0001
0.0027,(0.9998312624249225-0.018071572766943413j),0.0001
0.0028,(0.9998187408841186-0.01874080951531166j),0.0001
0.0029000000000000002,(0.9998057713866217-0.01941003759628959j),0.0001
0.003,(0.9997923539384314-0.02007925671003538j),0.0001
0.0031000000000000003,(0.9997784885457309-0.020748466556711535j),0.0001
0.0032,(0.9997641752149277-0.021417666836484456j),0.0001
0.0033,(0.9997494139526073-0.022086857249525377j),0.0001
0.0034000000000000002,(0.999734204765564-0.02275603749600973j),0.0001
0.0035,(0.9997185476608019-0.023425207276117823j),0.0001
0.0036000000000000003,(0.9997024426455188-0.024094366290034724j),0.0001
0.0037,(0.9996858897271056-0.02476351423795043j),0.0001
0.0038,(0.9996688889131595-0.02543265082005987j),0.0001
0.0039000000000000003,(0.9996514402114874-0.026101775736563665j),0.0001
0.004,(0.9996335436300832-0.026770888687667197j),0.0001
0.0041,(0.999615199177147-0.027439989373581698j),0.0001
0.004200000000000001,(0.999596406861086-0.028109077494523897j),0.0001
0.0043,(0.9995771666904965-0.02877815275071621j),0.0001
0.0044,(0.999557478674188-0.029447214842387274j),0.0001
0.0045000000000000005,(0.9995373428211529-0.030116263469771316j),0.0001
0.0046,(0.9995167591406013-0.03078529833310866j),0.0001
0.0047,(0.9994957276419397-0.03145431913264667j),0.0001
0.0048000000000000004,(0.9994742483347662-0.03212332556863824j),0.0001
0.0049,(0.9994523212288952-0.0327923173413432j),0.0001
0.005,(0.9994299463343225-0.03346129415102834j),0.0001
0.0051,(0.9994071236612624-0.03413025569796673j),0.0001
0.005200000000000001,(0.9993838532201242-0.03479920168243891j),0.0001
0.0053,(0.9993601350215132-0.03546813180473202j),0.0001
0.0054,(0.999335969076232-0.036137045765140915j),0.0001
0.0055000000000000005,(0.9993113553953-0.036805943263967494j),0.0001
0.0056,(0.9992862939899232-0.03747482400152103j),0.0001
0.0057,(0.9992607848715096-0.038143687678119244j),0.0001
0.0058000000000000005,(0.9992348280516755-0.03881253399408642j),0.0001
0.0059,(0.9992084235422288-0.03948136264975557j),0.0001
0.006,(0.9991815713551847-0.040150173345467555j),0.0001
0.0061,(0.9991542715027519-0.04081896578157131j),0.0001
0.006200000000000001,(0.9991265239973468-0.041487739658424165j),0.0001
0.0063,(0.9990983288515838-0.042156494676391675j),0.0001
0.0064,(0.999069686078274-0.042825230535848545j),0.0001
0.006500000000000001,(0.9990405956904356-0.043493946937177445j),0.0001
0.0066,(0.9990110577012885-0.04416264358077027j),0.0001
0.0067,(0.9989810721242411-0.04483132016702795j),0.0001
0.0068000000000000005,(0.9989506389729145-0.04549997639636033j),0.0001
0.006900000000000001,(0.9989197582611234-0.04616861196918663j),0.0001
0.007,(0.9988884300028896-0.04683722658593523j),0.0001
0.0071,(0.9988566542124324-0.0475058199470444j),0.0001
0.007200000000000001,(0.9988244309041624-0.0481743917529617j),0.0001
0.0073,(0.9987917600927059-0.048842941704144806j),0.0001
0.0074,(0.9987586417928775-0.049511469501061146j),0.0001
0.007500000000000001,(0.998725076019706-0.050179974844187826j),0.0001
0.0076,(0.9986910627884018-0.050848457434012624j),0.0001
0.0077,(0.998656602114402-0.05151691697103358j),0.0001
0.0078000000000000005,(0.9986216940133092-0.05218535315575908j),0.0001
0.0079,(0.9985863385009529-0.05285376568870808j),0.0001
0.008,(0.9985505355933653-0.053522154270410176j),0.0001
0.0081,(0.9985142853067566-0.05419051860140593j),0.0001
0.0082,(0.9984775876575577-0.05485885838224726j),0.0001
0.0083,(0.9984404426623866-0.05552717331349619j),0.0001
0.008400000000000001,(0.99840285033807-0.05619546309572711j),0.0001
0.0085,(0.9983648107016374-0.05686372742952527j),0.0001
0.0086,(0.9983263237703105-0.05753196601548731j),0.0001
0.008700000000000001,(0.9982873895615205-0.05820017855422176j),0.0001
0.0088,(0.9982480080928852-0.05886836474634903j),0.0001
0.0089,(0.9982081793822319-0.05953652429250105j),0.0001
