t,signal,gamma
0.0,(0.999999999999999+1.094366567852556e-16j),0.03
0.0001,(0.9999627589565145-0.0004178201792538076j),0.03
0.0002,(0.9999253448346914-0.0008356092364622128j),0.03
0.00030000000000000003,(0.9998877576097551-0.0012533670920036881j),0.03
0.0004,(0.9998499973011996-0.0016710936747689087j),0.03
0.0005,(0.9998120639285196-0.0020887889136516503j),0.03
0.0006000000000000001,(0.9997739575113485-0.0025064527375919044j),0.03
0.0007,(0.9997356780693475-0.002924085075545374j),0.03
0.0008,(0.9996972256221468-0.0033416858564535926j),0.03
0.0009000000000000001,(0.9996586001893737-0.003759255009258176j),0.03
0.001,(0.9996198017906616-0.004176792462901065j),0.03
0.0011,(0.9995808304456396-0.004594298146324149j),0.03
0.0012000000000000001,(0.9995416861739351-0.005011771988468875j),0.03
0.0013000000000000002,(0.9995023689951789-0.0054292139182773j),0.03
0.0014,(0.9994628789289994-0.005846623864690945j),0.03
0.0015,(0.9994232159950242-0.006264001756651519j),0.03
0.0016,(0.9993833802132852-0.0066813475232511185j),0.03
0.0017000000000000001,(0.9993433716043127-0.007098661093775109j),0.03
0.0018000000000000002,(0.999303190187971-0.007515942397256748j),0.03
0.0019,(0.9992628359841219-0.007933191362720901j),0.03
0.002,(0.9992223090126061-0.00835040791919287j),0.03
0.0021000000000000003,(0.9991816092932791-0.008767591995698293j),0.03
0.0022,(0.9991407368459874-0.009184743521262348j),0.03
0.0023,(0.9990996916905758-0.009601862424910294j),0.03
0.0024000000000000002,(0.9990584738469053-0.010018948635667315j),0.03
0.0025,(0.9990170833348198-0.01043600208255912j),0.03
0.0026000000000000003,(0.9989755201742705-0.010853022694648464j),0.03
0.0027,(0.9989337843860118-0.01127001040130748j),0.03
0.0028,(0.9988918759903874-0.011686965131745898j),0.03
0.0029000000000000002,(0.9988497950076012-0.012103886815124348j),0.03
0.003,(0.9988075414578855-0.012520775380613983j),0.03
0.0031000000000000003,(0.998765115361504-0.012937630757397256j),0.03
0.0032,(0.9987225167387461-0.013354452874667326j),0.03
0.0033,(0.9986797456099347-0.013771241661628542j),0.03
0.0034000000000000002,(0.9986368019954224-0.014187997047496112j),0.03
0.0035,(0.9985936859155833-0.014604718961496305j),0.03
0.0036000000000000003,(0.9985503973908216-0.01502140733286612j),0.03
0.0037,(0.9985069364415822-0.015438062090853825j),0.03
0.0038,(0.998463303088326-0.01585468316471827j),0.03
0.0039000000000000003,(0.9984194973515436-0.016271270483730033j),0.03
0.004,(0.9983755192517602-0.01668782397716985j),0.03
0.0041,(0.9983313688095317-0.01710434357432973j),0.03
0.004200000000000001,(0.9982870460454273-0.017520829204521127j),0.03
0.0043,(0.9982425509800562-0.017937280797065414j),0.03
0.0044,(0.9981978836340578-0.01835369828129078j),0.03
0.0045000000000000005,(0.99815304402809-0.01877008158653612j),0.03
0.0046,(0.9981080321828564-0.01918643064215186j),0.03
0.0047,(0.9980628481190751-0.01960274537749939j),0.03
0.0048000000000000004,(0.9980174918574976-0.020019025721951075j),0.03
0.0049,(0.9979719634189074-0.02043527160489095j),0.03
0.005,(0.9979262628241119-0.020851482955713718j),0.03
0.0051,(0.997880390093948-0.021267659703825846j),0.03
0.005200000000000001,(0.9978343452492837-0.021683801778644173j),0.03
0.0053,(0.9977881283110187-0.02209990910959739j),0.03
0.0054,(0.9977417393000733-0.022515981626124892j),0.03
0.0055000000000000005,(0.9976951782374024-0.022932019257677773j),0.03
0.0056,(0.9976484451439861-0.023348021933717548j),0.03
0.0057,(0.9976015400408366-0.023763989583722507j),0.03
0.0058000000000000005,(0.9975544629489842-0.02417992213719007j),0.03
0.0059,(0.9975072138894951-0.0245958195236188j),0.03
0.006,(0.9974597928834668-0.025011681672519184j),0.03
0.0061,(0.997412199952026-0.025427508513412474j),0.03
0.006200000000000001,(0.9973644351163179-0.025843299975831957j),0.03
0.0063,(0.9973164983975281-0.026259055989321302j),0.03
0.0064,(0.9972683898168709-0.026674776483436385j),0.03
0.006500000000000001,(0.9972201093955773-0.02709046138774429j),0.03
0.0066,(0.9971716571549237-0.027506110631823167j),0.03
0.0067,(0.9971230331161932-0.02792172414526288j),0.03
0.0068000000000000005,(0.9970742373007256-0.02833730185766424j),0.03
0.006900000000000001,(0.9970252697298635-0.028752843698639757j),0.03
0.007,(0.9969761304249976-0.02916834959781352j),0.03
0.0071,(0.9969268194075332-0.0295838194848204j),0.03
0.007200000000000001,(0.996877336698908-0.029999253289307085j),0.03
0.0073,(0.9968276823205965-0.03041465094093146j),0.03
0.0074,(0.996777856294097-0.030830012369362707j),0.03
0.007500000000000001,(0.9967278586409196-0.03124533750428155j),0.03
0.0076,(0.9966776893826418-0.03166062627537999j),0.03
0.0077,(0.9966273485408282-0.03207587861236146j),0.03
0.0078000000000000005,(0.9965768361370997-0.03249109444494051j),0.03
0.0079,(0.9965261521930916-0.032906273702843325j),0.03
0.008,(0.9964752967304759-0.03332141631580759j),0.03
0.0081,(0.9964242697709522-0.033736522213581754j),0.03
0.0082,(0.9963730713362416-0.0341515913259265j),0.03
0.0083,(0.9963217014481034-0.03456662358261311j),0.03
0.008400000000000001,(0.9962701601283185-0.034981618913424745j),0.03
0.0085,(0.9962184473987012-0.03539657724815529j),0.03
0.0086,(0.9961665632810888-0.03581149851661085j),0.03
0.008700000000000001,(0.9961145077973594-0.03622638264860835j),0.03
0.0088,(0.996062280969402-0.03664122957397602j),0.03
0.0089,(0.9960098828191429-0.037056039222571044j),0.03
0.009000000000000001,(0.9959573133685038-0.03747081152429815j),0.03
0.0091,(0.9959045726394667-0.037885546409030246j),0.03
0.0092,(0.9958516606540376-0.038300243806649543j),0.03
0.009300000000000001,(0.995798577434261-0.03871490364704882j),0.03
0.0094,(0.9957453230021962-0.039129525860133615j),0.03
0.0095,(0.9956918973799388-0.03954411037582006j),0.03
0.009600000000000001,(0.9956383005896172-0.039958657124036845j),0.03
0.0097,(0.9955845326533749-0.040373166034723636j),0.03
0.0098,(0.9955305935934008-0.04078763703783175j),0.03
0.0099,(0.9954764834318982-0.04120207006332418j),0.03
0.01,(0.9954222021911077-0.04161646504117649j),0.03
0.010100000000000001,(0.9953677498932902-0.04203082190137444j),0.03
0.0102,(0.9953131265607479-0.042445140573916344j),0.03
0.0103,(0.9952583322157947-0.04285942098881217j),0.03
0.010400000000000001,(0.9952033668807906-0.04327366307608267j),0.03
0.0105,(0.9951482305781125-0.04368786676576118j),0.03
0.0106,(0.9950929233301637-0.04410203198789251j),0.03
0.010700000000000001,(0.9950374451593917-0.04451615867253239j),0.03
0.0108,(0.9949817960882515-0.04493024674974936j),0.03
0.0109,(0.994925976139247-0.04534429614962263j),0.03
0.011000000000000001,(0.9948699853348943-0.045758306802243055j),0.03
0.0111,(0.9948138236977435-0.046172278637714184j),0.03
0.0112,(0.9947574912503825-0.04658621158614998j),0.03
0.011300000000000001,(0.9947009880154147-0.047000105577676705j),0.03
0.0114,(0.9946443140154758-0.04741396054243206j),0.03
0.0115,(0.9945874692732279-0.0478277764105656j),0.03
0.011600000000000001,(0.9945304538113775-0.048241553112238086j),0.03
0.0117,(0.9944732676526352-0.0486552905776222j),0.03
0.0118,(0.9944159108197539-0.049068988736902526j),0.03
0.0119,(0.99435838333552-0.04948264752027437j),0.03
0.012,(0.9943006852227344-0.04989626685794616j),0.03
0.012100000000000001,(0.9942428165042272-0.05030984668015679j),0.03
0.0122,(0.9941847772028162-0.05072338691722487j),0.03
0.0123,(0.9941265673413843-0.05113688749941189j),0.03
0.012400000000000001,(0.9940681869428527-0.05155034835698291j),0.03
0.0125,(0.9940096360301669-0.05196376942021526j),0.03
0.0126,(0.9939509146262883-0.05237715061939794j),0.03
0.012700000000000001,(0.9938920227542332-0.05279049188483148j),0.03
0.0128,(0.9938329604370284-0.053203793146829104j),0.03
0.0129,(0.9937737276977294-0.053617054335715585j),0.03
0.013000000000000001,(0.9937143245594202-0.05403027538182818j),0.03
0.0131,(0.9936547510452218-0.054443456215515156j),0.03
0.0132,(0.9935950071782756-0.0548565967671374j),0.03
0.013300000000000001,(0.9935350929817525-0.055269696967067974j),0.03
0.0134,(0.9934750084788527-0.05568275674569126j),0.03
0.0135,(0.9934147536928063-0.05609577603340426j),0.03
0.013600000000000001,(0.9933543286468746-0.05650875476061467j),0.03
0.0137,(0.9932937333643354-0.05692169285774407j),0.03
0.013800000000000002,(0.9932329678685052-0.05733459025522463j),0.03
0.013900000000000001,(0.9931720321827294-0.05774744688350065j),0.03
0.014,(0.9931109263303751-0.058160262673028776j),0.03
0.014100000000000001,(0.9930496503348416-0.05857303755427735j),0.03
0.0142,(0.9929882042195545-0.05898577145772677j),0.03
0.0143,(0.9929265880079766-0.0593984643138694j),0.03
0.014400000000000001,(0.9928648017235825-0.059811116053209344j),0.03
0.0145,(0.9928028453898934-0.06022372660626312j),0.03
0.0146,(0.9927407190304388-0.060636295903558554j),0.03
0.014700000000000001,(0.9926784226688025-0.06104882387563634j),0.03
0.0148,(0.9926159563285714-0.061461310453047965j),0.03
0.0149,(0.9925533200333749-0.06187375556635791j),0.03
0.015000000000000001,(0.9924905138068644-0.06228615914614214j),0.03
0.0151,(0.9924275376727312-0.06269852112298857j),0.03
0.0152,(0.9923643916546742-0.06311084142749732j),0.03
0.015300000000000001,(0.9923010757764351-0.0635231199902926j),0.03
0.0154,(0.9922375900617346-0.06393535674207422j),0.03
0.0155,(0.9921739345343588-0.0643475516134997j),0.03
0.015600000000000001,(0.9921101092181327-0.06475970453522918j),0.03
0.015700000000000002,(0.9920461141368915-0.0651718154379343j),0.03
0.0158,(0.9919819493145144-0.06558388425229998j),0.03
0.0159,(0.9919176147749045-0.0659959109090236j),0.03
0.016,(0.9918531105419871-0.06640789533881448j),0.03
0.0161,(0.9917884366397283-0.06681983747239584j),0.03
0.0162,(0.9917235930921096-0.06723173724050154j),0.03
0.016300000000000002,(0.991658579923143-0.06764359457387992j),0.03
0.0164,(0.9915933971568813-0.06805540940329087j),0.03
0.0165,(0.991528044817382-0.0684671816595073j),0.03
0.0166,(0.9914625229287473-0.06887891127331408j),0.03
0.0167,(0.991396831515109-0.06929059817551048j),0.03
0.016800000000000002,(0.9913309706006148-0.06970224229690614j),0.03
0.016900000000000002,(0.9912649402094544-0.07011384356832474j),0.03
0.017,(0.9911987403658327-0.07052540192060297j),0.03
0.0171,(0.9911323710939877-0.07093691728458866j),0.03
0.0172,(0.9910658324181854-0.07134838959114392j),0.03
0.0173,(0.9909991243627241-0.07175981877114249j),0.03
0.017400000000000002,(0.9909322469519205-0.07217120475547198j),0.03
0.0175,(0.9908652002101302-0.07258254747503123j),0.03
0.0176,(0.9907979841617299-0.07299384686073318j),0.03
0.0177,(0.9907305988311265-0.07340510284350234j),0.03
0.0178,(0.9906630442427471-0.0738163153542777j),0.03
0.0179,(0.9905953204210605-0.07422748432400873j),0.03
0.018000000000000002,(0.9905274273905549-0.07463860968365994j),0.03
0.0181,(0.9904593651757485-0.07504969136420724j),0.03
0.0182,(0.9903911338011817-0.07546072929663934j),0.03
0.0183,(0.9903227332914366-0.0758717234119591j),0.03
0.0184,(0.9902541636711076-0.0762826736411806j),0.03
0.018500000000000003,(0.9901854249648314-0.07669357991533148j),0.03
0.018600000000000002,(0.9901165171972557-0.07710444216545302j),0.03
0.0187,(0.990047440393071-0.07751526032259727j),0.03
0.0188,(0.9899781945769904-0.07792603431783161j),0.03
0.0189,(0.9899087797737485-0.07833676408223429j),0.03
0.019,(0.9898391960081251-0.078747449546898j),0.03
0.019100000000000002,(0.9897694433049081-0.079158090642928j),0.03
0.019200000000000002,(0.989699521688926-0.07956868730144141j),0.03
0.0193,(0.9896294311850272-0.07997923945356895j),0.03
0.0194,(0.9895591718180944-0.0803897470304551j),0.03
0.0195,(0.9894887436130364-0.08080020996325654j),0.03
0.0196,(0.989418146594785-0.08121062818314244j),0.03
0.019700000000000002,(0.9893473807883091-0.0816210016212958j),0.03
0.0198,(0.9892764462185915-0.08203133020891254j),0.03
0.0199,(0.9892053429106598-0.08244161387720088j),0.03
0.02,(0.9891340708895541-0.08285185255738334j),0.03
0.0201,(0.9890626301803527-0.083262046180693j),0.03
0.020200000000000003,(0.9889910208081591-0.08367219467837718j),0.03
0.020300000000000002,(0.9889192427980925-0.08408229798169713j),0.03
0.0204,(0.9888472961753199-0.08449235602192562j),0.03
0.0205,(0.9887751809650249-0.08490236873035009j),0.03
0.0206,(0.9887028971924197-0.08531233603827021j),0.03
0.0207,(0.9886304448827463-0.08572225787699869j),0.03
0.020800000000000003,(0.9885578240612735-0.08613213417786257j),0.03
0.020900000000000002,(0.9884850347532946-0.08654196487220012j),0.03
0.021,(0.988412076984138-0.08695174989136431j),0.03
0.0211,(0.988338950779152-0.08736148916672001j),0.03
0.0212,(0.988265656163717-0.08777118262964669j),0.03
0.0213,(0.9881921931632439-0.08818083021153504j),0.03
0.021400000000000002,(0.9881185618031633-0.08859043184379148j),0.03
0.021500000000000002,(0.9880447621089374-0.08899998745783289j),0.03
0.0216,(0.9879707941060607-0.08940949698509129j),0.03
0.0217,(0.9878966578200477-0.08981896035701081j),0.03
0.0218,(0.9878223532764484-0.09022837750504939j),0.03
0.0219,(0.9877478805008317-0.09063774836067877j),0.03
0.022000000000000002,(0.987673239518801-0.09104707285538198j),0.03
0.0221,(0.9875984303559819-0.0914563509206572j),0.03
0.0222,(0.9875234530380366-0.09186558248801469j),0.03
0.0223,(0.9874483075906426-0.09227476748897925j),0.03
0.0224,(0.9873729940395132-0.0926839058550875j),0.03
0.022500000000000003,(0.9872975124103898-0.09309299751789021j),0.03
0.022600000000000002,(0.9872218627290413-0.09350204240895099j),0.03
0.0227,(0.9871460450212564-0.0939110404598476j),0.03
0.0228,(0.9870700593128574-0.0943199916021707j),0.03
0.0229,(0.9869939056297043-0.09472889576752314j),0.03
0.023,(0.9869175839976615-0.0951377528875229j),0.03
0.023100000000000002,(0.9868410944426378-0.09554656289380066j),0.03
0.023200000000000002,(0.9867644369905701-0.09595532571800051j),0.03
0.0233,(0.9866876116674136-0.09636404129177885j),0.03
0.0234,(0.9866106184991545-0.09677270954680753j),0.03
0.0235,(0.9865334575118131-0.09718133041477037j),0.03
0.0236,(0.9864561287314304-0.09758990382736474j),0.03
0.023700000000000002,(0.9863786321840788-0.09799842971630135j),0.03
0.0238,(0.986300967895849-0.09840690801330573j),0.03
0.0239,(0.9862231358928758-0.09881533865011419j),0.03
0.024,(0.9861451362013031-0.09922372155847922j),0.03
0.0241,(0.9860669688473173-0.09963205667016578j),0.03
0.024200000000000003,(0.9859886338571242-0.10004034391695109j),0.03
0.024300000000000002,(0.9859101312569598-0.10044858323062825j),0.03
0.0244,(0.9858314610730804-0.10085677454300189j),0.03
0.0245,(0.9857526233317931-0.10126491778589067j),0.03
0.0246,(0.9856736180594023-0.10167301289112746j),0.03
0.0247,(0.9855944452822551-0.10208105979055755j),0.03
0.024800000000000003,(0.9855151050267299-0.10248905841604107j),0.03
0.024900000000000002,(0.9854355973192145-0.10289700869944805j),0.03
0.025,(0.9853559221861461-0.10330491057266412j),0.03
0.0251,(0.9852760796539693-0.10371276396758883j),0.03
0.0252,(0.9851960697491733-0.10412056881613614j),0.03
0.0253,(0.9851158924982636-0.10452832505023259j),0.03
0.025400000000000002,(0.9850355479277823-0.10493603260181845j),0.03
