t,signal,gamma
0.0,(0.999999999999985+8.55754040830878e-15j),0.005
0.0001,(0.9999922330764845+0.0005151548078376405j),0.005
0.0002,(0.9999842008140595+0.0010303016022904386j),0.005
0.00030000000000000003,(0.9999759032188825+0.0015454402467426547j),0.005
0.0004,(0.9999673402972191+0.0020605706045743167j),0.005
0.0005,(0.9999585120553953+0.002575692539169787j),0.005
0.0006000000000000001,(0.9999494184998202+0.0030908059139181203j),0.005
0.0007,(0.9999400596369571+0.0036059105922122358j),0.005
0.0008,(0.9999304354733505+0.004121006437449011j),0.005
0.0009000000000000001,(0.9999205460156044+0.004636093313030844j),0.005
0.001,(0.9999103912704096+0.005151171082364193j),0.005
0.0011,(0.9998999712445136+0.005666239608859759j),0.005
0.0012000000000000001,(0.9998892859447435+0.006181298755932525j),0.005
0.0013000000000000002,(0.9998783353779886+0.006696348387002707j),0.005
0.0014,(0.999867119551213+0.007211388365495545j),0.005
0.0015,(0.9998556384714438+0.007726418554839375j),0.005
0.0016,(0.9998438921457907+0.008241438818468661j),0.005
0.0017000000000000001,(0.9998318805814231+0.00875644901982145j),0.005
0.0018000000000000002,(0.999819603785593+0.009271449022341529j),0.005
0.0019,(0.9998070617656092+0.009786438689477026j),0.005
0.002,(0.9997942545288556+0.01030141788468131j),0.005
0.0021000000000000003,(0.9997811820827918+0.010816386471411704j),0.005
0.0022,(0.9997678444349335+0.011331344313131477j),0.005
0.0023,(0.9997542415928885+0.011846291273308154j),0.005
0.0024000000000000002,(0.9997403735643169+0.012361227215414739j),0.005
0.0025,(0.999726240356953+0.012876152002928654j),0.005
0.0026000000000000003,(0.9997118419786037+0.013391065499332756j),0.005
0.0027,(0.9996971784371462+0.013905967568114772j),0.005
0.0028,(0.9996822497405329+0.014420858072768303j),0.005
0.0029000000000000002,(0.9996670558967728+0.014935736876790813j),0.005
0.003,(0.9996515969139539+0.015450603843686024j),0.005
0.0031000000000000003,(0.999635872800244+0.015965458836962557j),0.005
0.0032,(0.9996198835638596+0.016480301720133754j),0.005
0.0033,(0.9996036292131012+0.016995132356719435j),0.005
0.0034000000000000002,(0.9995871097563402+0.01750995061024352j),0.005
0.0035,(0.9995703252020155+0.018024756344235993j),0.005
0.0036000000000000003,(0.999553275558633+0.018539549422232283j),0.005
0.0037,(0.9995359608347776+0.019054329707772932j),0.005
0.0038,(0.9995183810390904+0.01956909706440417j),0.005
0.0039000000000000003,(0.9995005361802967+0.020083851355678046j),0.005
0.004,(0.9994824262671864+0.02059859244515129j),0.005
0.0041,(0.9994640513086125+0.021113320196386873j),0.005
0.004200000000000001,(0.999445411313518+0.021628034472953757j),0.005
0.0043,(0.9994265062908932+0.02214273513842536j),0.005
0.0044,(0.9994073362498113+0.022657422056382003j),0.005
0.0045000000000000005,(0.9993879011994117+0.023172095090409236j),0.005
0.0046,(0.9993682011489108+0.023686754104097926j),0.005
0.0047,(0.9993482361075866+0.024201398961046224j),0.005
0.0048000000000000004,(0.9993280060847898+0.02471602952485616j),0.005
0.0049,(0.9993075110899436+0.025230645659137078j),0.005
0.005,(0.9992867511325398+0.025745247227503723j),0.005
0.0051,(0.9992657262221404+0.026259834093576816j),0.005
0.005200000000000001,(0.9992444363683763+0.026774406120983057j),0.005
0.0053,(0.9992228815809486+0.027288963173355253j),0.005
0.0054,(0.9992010618696379+0.027803505114332227j),0.005
0.0055000000000000005,(0.9991789772442764+0.02831803180755894j),0.005
0.0056,(0.9991566277147874+0.02883254311668628j),0.005
0.0057,(0.9991340132911459+0.029347038905371714j),0.005
0.0058000000000000005,(0.9991111339834094+0.029861519037278312j),0.005
0.0059,(0.9990879898016979+0.03037598337607621j),0.005
0.006,(0.9990645807562065+0.03089043178544109j),0.005
0.0061,(0.9990409068572028+0.03140486412905526j),0.005
0.006200000000000001,(0.9990169681150165+0.031919280270607316j),0.005
0.0063,(0.9989927645400508+0.03243368007379197j),0.005
0.0064,(0.9989682961427897+0.032948063402311274j),0.005
0.006500000000000001,(0.9989435629337603+0.03346243011987246j),0.005
0.0066,(0.9989185649235933+0.03397678009019032j),0.005
0.0067,(0.9988933021229625+0.03449111317698553j),0.005
0.0068000000000000005,(0.9988677745426301+0.035005429243985614j),0.005
0.006900000000000001,(0.9988419821934119+0.03551972815492467j),0.005
0.007,(0.9988159250862125+0.036034009773543346j),0.005
0.0071,(0.9987896032319944+0.03654827396358889j),0.005
0.007200000000000001,(0.9987630166417909+0.03706252058881567j),0.005
0.0073,(0.9987361653267032+0.03757674951298452j),0.005
0.0074,(0.9987090492979209+0.03809096059986268j),0.005
0.007500000000000001,(0.9986816685666703+0.038605153713224885j),0.005
0.0076,(0.9986540231442812+0.03911932871685245j),0.005
0.0077,(0.9986261130421303+0.03963348547453329j),0.005
0.0078000000000000005,(0.9985979382716798+0.04014762385006264j),0.005
0.0079,(0.9985694988444564+0.04066174370724265j),0.005
0.008,(0.9985407947720467+0.04117584490988234j),0.005
0.0081,(0.9985118260661302+0.041689927321797715j),0.005
