t,signal,gamma
0.0,(1.0000000000000004-7.483896077994327e-17j),0.02
0.0001,(0.9999644821786992-0.000561321272914164j),0.02
0.0002,(0.9999286508088286-0.0011226025469535j),0.02
0.00030000000000000003,(0.9998925059240216-0.0016838436477286658j),0.02
0.0004,(0.999856047558003-0.0022450444008781005j),0.02
0.0005,(0.9998192757445934-0.0028062046320647496j),0.02
0.0006000000000000001,(0.9997821905177188-0.003367324166976982j),0.02
0.0007,(0.9997447919113839-0.0039284028313283665j),0.02
0.0008,(0.9997070799597046-0.004489440450857569j),0.02
0.0009000000000000001,(0.9996690546968985-0.005050436851328771j),0.02
0.001,(0.9996307161572529-0.00561139185853174j),0.02
0.0011,(0.9995920643751791-0.006172305298281614j),0.02
0.0012000000000000001,(0.9995530993851762-0.006733176996418414j),0.02
0.0013000000000000002,(0.999513821221831-0.007294006778808411j),0.02
0.0014,(0.9994742299198378-0.00785479447134363j),0.02
0.0015,(0.9994343255139876-0.008415539899941493j),0.02
0.0016,(0.9993941080391557-0.008976242890544961j),0.02
0.0017000000000000001,(0.9993535775303249-0.009536903269122286j),0.02
0.0018000000000000002,(0.9993127340225725-0.010097520861668954j),0.02
0.0019,(0.9992715775510675-0.01065809549420531j),0.02
0.002,(0.9992301081510782-0.011218626992778162j),0.02
0.0021000000000000003,(0.9991883258579698-0.01177911518346j),0.02
0.0022,(0.999146230707203-0.012339559892349283j),0.02
0.0023,(0.9991038227343391-0.01289996094557077j),0.02
0.0024000000000000002,(0.9990611019750232-0.013460318169275488j),0.02
0.0025,(0.9990180684650094-0.014020631389640296j),0.02
0.0026000000000000003,(0.9989747222401463-0.01458090043286842j),0.02
0.0027,(0.9989310633363663-0.015141125125189638j),0.02
0.0028,(0.9988870917897152-0.015701305292859787j),0.02
0.0029000000000000002,(0.9988428076363245-0.016261440762161322j),0.02
0.003,(0.9987982109124247-0.0168215313594031j),0.02
0.0031000000000000003,(0.9987533016543412-0.01738157691092051j),0.02
0.0032,(0.9987080798984973-0.01794157724307534j),0.02
0.0033,(0.9986625456814111-0.01850153218225647j),0.02
0.0034000000000000002,(0.998616699039691-0.019061441554878714j),0.02
0.0035,(0.9985705400100582-0.019621305187384266j),0.02
0.0036000000000000003,(0.9985240686293118-0.02018112290624206j),0.02
0.0037,(0.9984772849343561-0.020740894537947557j),0.02
0.0038,(0.9984301889621888-0.02130061990902317j),0.02
0.0039000000000000003,(0.9983827807499003-0.021860298846018453j),0.02
0.004,(0.9983350603346858-0.022419931175509715j),0.02
0.0041,(0.9982870277538319-0.02297951672410053j),0.02
0.004200000000000001,(0.998238683044717-0.023539055318421688j),0.02
0.0043,(0.9981900262448208-0.024098546785130362j),0.02
0.0044,(0.9981410573917142-0.024657990950912024j),0.02
0.0045000000000000005,(0.9980917765230708-0.02521738764247844j),0.02
0.0046,(0.9980421836766461-0.025776736686569598j),0.02
0.0047,(0.9979922788903185-0.026336037909951926j),0.02
0.0048000000000000004,(0.9979420622020299-0.026895291139420022j),0.02
0.0049,(0.9978915336498347-0.027454496201795672j),0.02
0.005,(0.9978406932718862-0.028013652923927802j),0.02
0.0051,(0.9977895411064263-0.028572761132693768j),0.02
0.005200000000000001,(0.9977380771917931-0.02913182065499768j),0.02
0.0053,(0.997686301566423-0.029690831317771983j),0.02
0.0054,(0.997634214268847-0.030249792947976435j),0.02
0.0055000000000000005,(0.9975818153376927-0.030808705372598843j),0.02
0.0056,(0.9975291048116788-0.03136756841865464j),0.02
0.0057,(0.9974760827296221-0.031926381913187064j),0.02
0.0058000000000000005,(0.9974227491304452-0.03248514568326796j),0.02
0.0059,(0.9973691040531462-0.03304385955599641j),0.02
0.006,(0.9973151475368369-0.033602523358499586j),0.02
0.0061,(0.9972608796207155-0.03416113691793341j),0.02
0.006200000000000001,(0.9972063003440715-0.034719700061481465j),0.02
0.0063,(0.997151409746303-0.03527821261635573j),0.02
0.0064,(0.997096207866895-0.03583667440979586j),0.02
0.006500000000000001,(0.9970406947454282-0.03639508526907098j),0.02
0.0066,(0.9969848704215786-0.0369534450214773j),0.02
0.0067,(0.9969287349351206-0.037511753494340765j),0.02
0.0068000000000000005,(0.9968722883259252-0.03807001051501432j),0.02
0.006900000000000001,(0.996815530633952-0.038628215910880614j),0.02
0.007,(0.9967584618992572-0.03918636950935055j),0.02
0.0071,(0.996701082162001-0.03974447113786297j),0.02
0.007200000000000001,(0.996643391462429-0.04030252062388658j),0.02
0.0073,(0.9965853898408871-0.04086051779491785j),0.02
0.0074,(0.9965270773378121-0.04141846247848274j),0.02
0.007500000000000001,(0.9964684539937467-0.04197635450213538j),0.02
0.0076,(0.996409519849316-0.042534193693459156j),0.02
0.0077,(0.9963502749452444-0.04309197988006664j),0.02
0.0078000000000000005,(0.9962907193223561-0.04364971288959889j),0.02
0.0079,(0.9962308530215649-0.044207392549726464j),0.02
0.008,(0.9961706760838861-0.04476501868814846j),0.02
0.0081,(0.9961101885504187-0.045322591132593494j),0.02
0.0082,(0.9960493904623692-0.04588010971081966j),0.02
0.0083,(0.9959882818610312-0.046437574250613456j),0.02
0.008400000000000001,(0.9959268627878055-0.04699498457979162j),0.02
