t,signal,gamma
0.0,(0.9999999999999999+6.810551471739257e-16j),0.0002
0.0001,(0.999999750097995-0.00033453537277988385j),0.0002
0.0002,(0.9999993882794171-0.0006690705782737885j),0.0002
0.00030000000000000003,(0.999998914544343-0.0010036055790407208j),0.0002
0.0004,(0.9999983288928738-0.001338140337641272j),0.0002
0.0005,(0.9999976313251127-0.0016726748166350724j),0.0002
0.0006000000000000001,(0.999996821841185-0.0020072089785825695j),0.0002
0.0007,(0.9999959004412231-0.0023417427860437275j),0.0002
0.0008,(0.9999948671253699-0.0026762762015787975j),0.0002
0.0009000000000000001,(0.999993721893797-0.003010809187748022j),0.0002
0.001,(0.9999924647466663-0.0033453417071117805j),0.0002
0.0011,(0.9999910956841616-0.0036798737222304254j),0.0002
0.0012000000000000001,(0.9999896147064794-0.0040144051956645865j),0.0002
0.0013000000000000002,(0.9999880218138354-0.004348936089974399j),0.0002
0.0014,(0.9999863170064419-0.0046834663677213706j),0.0002
0.0015,(0.9999845002845424-0.005017995991465478j),0.0002
0.0016,(0.9999825716483783-0.005352524923767258j),0.0002
0.0017000000000000001,(0.9999805310982081-0.005687053127188625j),0.0002
0.0018000000000000002,(0.9999783786343088-0.006021580564289624j),0.0002
0.0019,(0.9999761142569593-0.006356107197631861j),0.0002
0.002,(0.9999737379664566-0.006690632989776215j),0.0002
0.0021000000000000003,(0.999971249763115-0.007025157903284092j),0.0002
0.0022,(0.9999686496472526-0.007359681900717253j),0.0002
0.0023,(0.999965937619202-0.0076942049446370704j),0.0002
0.0024000000000000002,(0.9999631136793169-0.008028726997604901j),0.0002
0.0025,(0.999960177827952-0.008363248022182579j),0.0002
0.0026000000000000003,(0.9999571300654804-0.008697767980932266j),0.0002
0.0027,(0.9999539703922862-0.009032286836415339j),0.0002
0.0028,(0.9999506988087639-0.009366804551194964j),0.0002
0.0029000000000000002,(0.9999473153153277-0.009701321087832707j),0.0002
0.003,(0.9999438199123968-0.010035836408891434j),0.0002
0.0031000000000000003,(0.9999402126004081-0.010370350476933613j),0.0002
0.0032,(0.9999364933798062-0.010704863254522103j),0.0002
0.0033,(0.9999326622510532-0.011039374704219921j),0.0002
0.0034000000000000002,(0.9999287192146197-0.011373884788590045j),0.0002
0.0035,(0.9999246642709891-0.01170839347019551j),0.0002
0.0036000000000000003,(0.9999204974206601-0.012042900711600244j),0.0002
0.0037,(0.9999162186641453-0.012377406475367692j),0.0002
0.0038,(0.9999118280019652-0.012711910724061422j),0.0002
