t,signal,gamma
0.0,(0.9999999999999999+6.810551471739257e-16j),0.005
0.0001,(0.9999950954563092-0.0003344535248910016j),0.005
0.0002,(0.9999900790106808-0.0006689037665695149j),0.005
0.00030000000000000003,(0.9999849506647496-0.0010033506876255588j),0.005
0.0004,(0.9999797104201805-0.0013377942506509646j),0.005
0.0005,(0.9999743582786416-0.0016722344182379804j),0.005
0.0006000000000000001,(0.9999688942418283-0.00200667115298017j),0.005
0.0007,(0.9999633183114275-0.0023411044174714087j),0.005
0.0008,(0.9999576304891546-0.002675534174306183j),0.005
0.0009000000000000001,(0.9999518307767313-0.0030099603860800736j),0.005
0.001,(0.999945919175891-0.003344383015388982j),0.005
0.0011,(0.9999398956883835-0.003678802024830292j),0.005
0.0012000000000000001,(0.9999337603159685-0.004013217377001682j),0.005
0.0013000000000000002,(0.9999275130604158-0.004347629034501665j),0.005
0.0014,(0.9999211539235126-0.004682036959929601j),0.005
0.0015,(0.9999146829070624-0.005016441115885213j),0.005
0.0016,(0.9999081000128692-0.00535084146496963j),0.005
0.0017000000000000001,(0.9999014052427563-0.005685237969784602j),0.005
0.0018000000000000002,(0.9998945985985522-0.006019630592932564j),0.005
0.0019,(0.9998876800821211-0.006354019297016166j),0.005
0.002,(0.9998806496953067-0.006688404044639918j),0.005
0.0021000000000000003,(0.9998735074399924-0.007022784798408457j),0.005
0.0022,(0.999866253318059-0.007357161520928196j),0.005
0.0023,(0.9998588873314046-0.007691534174804905j),0.005
0.0024000000000000002,(0.9998514094819381-0.00802590272264567j),0.005
0.0025,(0.9998438197715878-0.00836026712705918j),0.005
0.0026000000000000003,(0.9998361182022835-0.008694627350653988j),0.005
0.0027,(0.9998283047759722-0.009028983356039367j),0.005
0.0028,(0.9998203794946185-0.009363335105827325j),0.005
0.0029000000000000002,(0.9998123423601935-0.009697682562627973j),0.005
0.003,(0.9998041933746776-0.01003202568905423j),0.005
0.0031000000000000003,(0.999795932540077-0.010366364447718926j),0.005
0.0032,(0.9997875598583968-0.010700698801236705j),0.005
0.0033,(0.9997790753316603-0.01103502871222179j),0.005
0.0034000000000000002,(0.9997704789619077-0.011369354143290109j),0.005
0.0035,(0.9997617707511759-0.011703675057057971j),0.005
0.0036000000000000003,(0.9997529507015349-0.012037991416143052j),0.005
0.0037,(0.9997440188150497-0.012372303183163662j),0.005
0.0038,(0.9997349750938158-0.012706610320739069j),0.005
0.0039000000000000003,(0.9997258195399247-0.013040912791489157j),0.005
0.004,(0.9997165521554845-0.013375210558034851j),0.005
0.0041,(0.9997071729426227-0.013709503582998148j),0.005
0.004200000000000001,(0.9996976819034689-0.014043791829001622j),0.005
0.0043,(0.999688079040173-0.014378075258669134j),0.005
0.0044,(0.9996783643549023-0.014712353834625044j),0.005
0.0045000000000000005,(0.9996685378498196-0.015046627519494624j),0.005
0.0046,(0.9996585995271166-0.015380896275904426j),0.005
0.0047,(0.999648549388987-0.01571516006648167j),0.005
0.0048000000000000004,(0.999638387437645-0.016049418853855045j),0.005
0.0049,(0.999628113675308-0.016383672600652644j),0.005
0.005,(0.9996177281042175-0.016717921269505227j),0.005
0.0051,(0.9996072307266135-0.017052164823043576j),0.005
0.005200000000000001,(0.9995966215447623-0.017386403223899585j),0.005
0.0053,(0.9995859005609372-0.01772063643470605j),0.005
0.0054,(0.9995750677774216-0.018054864418097102j),0.005
0.0055000000000000005,(0.9995641231965056-0.018389087136706755j),0.005
0.0056,(0.9995530668205138-0.018723304553171234j),0.005
0.0057,(0.99954189865176-0.019057516630126958j),0.005
0.0058000000000000005,(0.9995306186925811-0.0193917233302118j),0.005
0.0059,(0.9995192269453248-0.01972592461606407j),0.005
0.006,(0.9995077234123472-0.020060120450323213j),0.005
0.0061,(0.9994961080960274-0.020394310795630134j),0.005
0.006200000000000001,(0.9994843809987489-0.020728495614626134j),0.005
0.0063,(0.9994725421229049-0.02106267486995323j),0.005
0.0064,(0.9994605914709136-0.021396848524255385j),0.005
0.006500000000000001,(0.9994485290451858-0.021731016540177166j),0.005
0.0066,(0.999436354848168-0.022065178880363582j),0.005
0.0067,(0.9994240688823064-0.022399335507460746j),0.005
0.0068000000000000005,(0.9994116711500582-0.02273348638411719j),0.005
0.006900000000000001,(0.999399161653889-0.023067631472980344j),0.005
0.007,(0.9993865403962979-0.02340177073670024j),0.005
0.0071,(0.9993738073797701-0.023735904137927064j),0.005
0.007200000000000001,(0.9993609626068223-0.024070031639312428j),0.005
0.0073,(0.9993480060799753-0.024404153203508718j),0.005
0.0074,(0.999334937801764-0.024738268793169496j),0.005
