t,signal,gamma
0.0,(1.0000000000000007+3.607606495980263e-16j),0.001
0.0001,(0.9999976201921674-0.00071187371472225j),0.001
0.0002,(0.9999947336328744-0.00142374404798493j),0.001
0.00030000000000000003,(0.9999913403257317-0.002135610639052875j),0.001
0.0004,(0.9999874402746096-0.00284747312719497j),0.001
0.0005,(0.9999830334836359-0.003559331151683511j),0.001
0.0006000000000000001,(0.9999781199571873-0.004271184351794335j),0.001
0.0007,(0.9999726996999134-0.0049830323668078715j),0.001
0.0008,(0.9999667727167043-0.005694874836008294j),0.001
0.0009000000000000001,(0.9999603390127194-0.006406711398684141j),0.001
0.001,(0.9999533985933654-0.007118541694128196j),0.001
0.0011,(0.9999459514643059-0.007830365361639037j),0.001
0.0012000000000000001,(0.9999379976314733-0.008542182040518645j),0.001
0.0013000000000000002,(0.9999295371010439-0.009253991370074453j),0.001
0.0014,(0.9999205698794555-0.00996579298962008j),0.001
0.0015,(0.9999110959734065-0.010677586538473765j),0.001
0.0016,(0.9999011153898368-0.011389371655959997j),0.001
0.0017000000000000001,(0.9998906281359653-0.012101147981408123j),0.001
0.0018000000000000002,(0.9998796342192519-0.012812915154154598j),0.001
0.0019,(0.9998681336474157-0.013524672813541099j),0.001
0.002,(0.9998561264284425-0.014236420598916092j),0.001
0.0021000000000000003,(0.9998436125705615-0.014948158149634606j),0.001
0.0022,(0.9998305920822661-0.01565988510505815j),0.001
0.0023,(0.9998170649723014-0.01637160110455528j),0.001
0.0024000000000000002,(0.9998030312496686-0.017083305787501668j),0.001
0.0025,(0.999788490923641-0.01779499879328021j),0.001
0.0026000000000000003,(0.9997734440037238-0.018506679761281293j),0.001
0.0027,(0.9997578904997029-0.019218348330902777j),0.001
0.0028,(0.999741830421603-0.019930004141550477j),0.001
0.0029000000000000002,(0.9997252637797136-0.020641646832638385j),0.001
0.003,(0.9997081905845827-0.02135327604358805j),0.001
0.0031000000000000003,(0.9996906108470069-0.02206489141383012j),0.001
0.0032,(0.9996725245780457-0.022776492582803256j),0.001
0.0033,(0.9996539317890173-0.02348807918995524j),0.001
0.0034000000000000002,(0.9996348324914892-0.024199650874742396j),0.001
0.0035,(0.9996152266972897-0.024911207276630484j),0.001
0.0036000000000000003,(0.9995951144185106-0.025622748035094137j),0.001
0.0037,(0.9995744956674805-0.026334272789617964j),0.001
0.0038,(0.9995533704568081-0.02704578117969574j),0.001
0.0039000000000000003,(0.9995317387993421-0.02775727284483122j),0.001
0.004,(0.9995096007081959-0.028468747424538317j),0.001
0.0041,(0.9994869561967374-0.02918020455834089j),0.001
0.004200000000000001,(0.999463805278592-0.029891643885773447j),0.001
0.0043,(0.9994401479676365-0.03060306504638072j),0.001
0.0044,(0.9994159842780113-0.031314467679718294j),0.001
0.0045000000000000005,(0.9993913142241103-0.032025851425353156j),0.001
0.0046,(0.9993661378205837-0.032737215922862606j),0.001
0.0047,(0.9993404550823363-0.033448560811835316j),0.001
