t,signal,gamma
0.0,(1.0000000000000004+5.571782727038788e-17j),0.001
0.0001,(0.9999981172478031-0.0005538066176259857j),0.001
0.0002,(0.9999959277738347-0.0011076111367671765j),0.001
0.00030000000000000003,(0.9999934315798416-0.00166141338754773j),0.001
0.0004,(0.9999906286676653-0.002215213200095018j),0.001
0.0005,(0.9999875190392402-0.002769010404537502j),0.001
0.0006000000000000001,(0.9999841026965954-0.0033228048310053647j),0.001
0.0007,(0.9999803796418563-0.0038765963096299505j),0.001
0.0008,(0.99997634987724-0.00443038467054407j),0.001
0.0009000000000000001,(0.9999720134050508-0.004984169743882197j),0.001
0.001,(0.9999673702277044-0.005537951359780565j),0.001
0.0011,(0.9999624203476936-0.006091729348377029j),0.001
0.0012000000000000001,(0.9999571637676121-0.00664550353981068j),0.001
0.0013000000000000002,(0.9999516004901536-0.007199273764222607j),0.001
0.0014,(0.9999457305180915-0.007753039851756204j),0.001
0.0015,(0.9999395538543046-0.008306801632556463j),0.001
0.0016,(0.9999330705017667-0.00886055893676982j),0.001
0.0017000000000000001,(0.9999262804635347-0.009414311594544736j),0.001
0.0018000000000000002,(0.9999191837427767-0.009968059436032302j),0.001
0.0019,(0.9999117803427326-0.010521802291385387j),0.001
0.002,(0.9999040702667581-0.011075539990759073j),0.001
0.0021000000000000003,(0.9998960535182875-0.011629272364310408j),0.001
0.0022,(0.999887730100858-0.012182999242198926j),0.001
0.0023,(0.9998791000180958-0.01273672045458618j),0.001
0.0024000000000000002,(0.9998701632737236-0.013290435831636138j),0.001
0.0025,(0.9998609198715608-0.013844145203515307j),0.001
0.0026000000000000003,(0.999851369815517-0.014397848400392464j),0.001
0.0027,(0.9998415131095899-0.014951545252438895j),0.001
0.0028,(0.9998313497578885-0.015505235589828402j),0.001
0.0029000000000000002,(0.9998208797645961-0.016058919242737574j),0.001
0.003,(0.9998101031340023-0.01661259604134545j),0.001
0.0031000000000000003,(0.9997990198704962-0.0171662658158338j),0.001
0.0032,(0.9997876299785381-0.017719928396387082j),0.001
0.0033,(0.9997759334627084-0.018273583613192822j),0.001
0.0034000000000000002,(0.999763930327663-0.018827231296441045j),0.001
0.0035,(0.9997516205781639-0.01938087127632505j),0.001
0.0036000000000000003,(0.9997390042190575-0.019934503383040727j),0.001
