t,signal,gamma
0.0,(1.0000000000000018+5.681219383824043e-16j),0.001
0.0001,(0.9999983183673716-0.0005011718857069616j),0.001
0.0002,(0.9999963855566357-0.0010023421032773186j),0.001
0.00030000000000000003,(0.9999942015690462-0.0015035105268296945j),0.001
0.0004,(0.9999917664059249-0.002004677030484676j),0.001
0.0005,(0.9999890800686566-0.0025058414883635137j),0.001
0.0006000000000000001,(0.9999861425586907-0.0030070037745886635j),0.001
0.0007,(0.9999829538775346-0.003508163763282609j),0.001
0.0008,(0.9999795140267616-0.004009321328569804j),0.001
0.0009000000000000001,(0.9999758230080167-0.004510476344575002j),0.001
0.001,(0.999971880822989-0.005011628685424704j),0.001
0.0011,(0.9999676874734461-0.005512778225245956j),0.001
0.0012000000000000001,(0.9999632429612147-0.00601392483816659j),0.001
0.0013000000000000002,(0.9999585472881877-0.0065150683983160335j),0.001
0.0014,(0.9999536004563101-0.007016208779825092j),0.001
0.0015,(0.9999484024675998-0.0075173458568256295j),0.001
0.0016,(0.9999429533241406-0.008018479503449966j),0.001
0.0017000000000000001,(0.9999372530280702-0.008519609593832408j),0.001
0.0018000000000000002,(0.9999313015815865-0.00902073600210814j),0.001
0.0019,(0.999925098986969-0.009521858602414295j),0.001
0.002,(0.9999186452465391-0.010022977268888773j),0.001
0.0021000000000000003,(0.9999119403626996-0.010524091875671262j),0.001
0.0022,(0.9999049843378979-0.011025202296902532j),0.001
0.0023,(0.9998977771746578-0.011526308406724747j),0.001
0.0024000000000000002,(0.9998903188755683-0.012027410079281904j),0.001
0.0025,(0.9998826094432709-0.012528507188719262j),0.001
0.0026000000000000003,(0.9998746488804668-0.013029599609183512j),0.001
0.0027,(0.999866437189942-0.013530687214823004j),0.001
0.0028,(0.9998579743745227-0.014031769879787973j),0.001
0.0029000000000000002,(0.9998492604371133-0.014532847478229586j),0.001
0.003,(0.999840295380669-0.015033919884301491j),0.001
0.0031000000000000003,(0.9998310792082222-0.01553498697215888j),0.001
0.0032,(0.9998216119228541-0.016036048615957758j),0.001
0.0033,(0.9998118935277126-0.016537104689856707j),0.001
0.0034000000000000002,(0.9998019240260243-0.017038155068016377j),0.001
0.0035,(0.9997917034210535-0.01753919962459849j),0.001
0.0036000000000000003,(0.9997812317161484-0.018040238233767006j),0.001
0.0037,(0.9997705089147055-0.01854127076968757j),0.001
0.0038,(0.9997595350201958-0.019042297106528036j),0.001
0.0039000000000000003,(0.999748310036142-0.019543317118457963j),0.001
0.004,(0.9997368339661453-0.020044330679648795j),0.001
0.0041,(0.9997251068138546-0.020545337664274452j),0.001
0.004200000000000001,(0.9997131285829871-0.021046337946510483j),0.001
0.0043,(0.9997008992773266-0.02154733140053432j),0.001
