t,signal,gamma
0.0,(0.9999999999999885+1.3575363164326781e-15j),0.03
0.0001,(0.9999818316062971+0.00020509608768769206j),0.03
0.0002,(0.99996362152464+0.00041018471225515445j),0.03
0.00030000000000000003,(0.9999453697573012+0.0006152658652937401j),0.03
0.0004,(0.9999270763065687+0.0008203395383945345j),0.03
0.0005,(0.9999087411747374+0.0010254057231489815j),0.03
0.0006000000000000001,(0.9998903643641001+0.0012304644111499144j),0.03
0.0007,(0.9998719458769463+0.0014355155939902435j),0.03
0.0008,(0.9998534857155775+0.0016405592632639677j),0.03
0.0009000000000000001,(0.9998349838822944+0.0018455954105648148j),0.03
0.001,(0.9998164403793961+0.002050624027488186j),0.03
0.0011,(0.9997978552091762+0.0022556451056294324j),0.03
0.0012000000000000001,(0.999779228373946+0.002460658636584785j),0.03
0.0013000000000000002,(0.9997605598760139+0.0026656646119510618j),0.03
0.0014,(0.9997418497176801+0.002870663023325594j),0.03
0.0015,(0.9997230979012528+0.003075653862306357j),0.03
0.0016,(0.999704304429046+0.0032806371204924835j),0.03
0.0017000000000000001,(0.9996854693033711+0.0034856127894826597j),0.03
0.0018000000000000002,(0.9996665925265376+0.003690580860877072j),0.03
0.0019,(0.999647674100866+0.0038955413262763933j),0.03
0.002,(0.9996287140286677+0.004100494177281652j),0.03
0.0021000000000000003,(0.9996097123122658+0.004305439405494659j),0.03
0.0022,(0.9995906689539799+0.0045103770025178656j),0.03
0.0023,(0.9995715839561281+0.004715306959954266j),0.03
0.0024000000000000002,(0.9995524573210388+0.004920229269407593j),0.03
0.0025,(0.999533289051034+0.005125143922482075j),0.03
0.0026000000000000003,(0.9995140791484385+0.0053300509107826405j),0.03
0.0027,(0.9994948276155864+0.005534950225915036j),0.03
0.0028,(0.9994755344548064+0.005739841859485448j),0.03
0.0029000000000000002,(0.9994561996684272+0.005944725803100253j),0.03
0.003,(0.9994368232587808+0.006149602048367276j),0.03
0.0031000000000000003,(0.9994174052282092+0.006354470586894575j),0.03
0.0032,(0.9993979455790496+0.00655933141029081j),0.03
0.0033,(0.9993784443136338+0.006764184510165488j),0.03
0.0034000000000000002,(0.9993589014343041+0.00696902987812807j),0.03
0.0035,(0.9993393169434039+0.007173867505789634j),0.03
0.0036000000000000003,(0.9993196908432788+0.007378697384761275j),0.03
0.0037,(0.9993000231362679+0.0075835195066548886j),0.03
0.0038,(0.9992803138247255+0.007788333863082878j),0.03
0.0039000000000000003,(0.9992605629109909+0.007993140445658492j),0.03
0.004,(0.999240770397423+0.008197939245995106j),0.03
0.0041,(0.9992209362863733+0.008402730255707562j),0.03
0.004200000000000001,(0.9992010605801896+0.008607513466410883j),0.03
0.0043,(0.9991811432812301+0.008812288869720271j),0.03
0.0044,(0.9991611843918511+0.009017056457252546j),0.03
0.0045000000000000005,(0.9991411839144145+0.0092218162206244j),0.03
0.0046,(0.9991211418512751+0.009426568151453209j),0.03
0.0047,(0.9991010582047999+0.009631312241357392j),0.03
0.0048000000000000004,(0.999080932977347+0.009836048481955623j),0.03
0.0049,(0.9990607661712848+0.010040776864867582j),0.03
0.005,(0.9990405577889838+0.010245497381713263j),0.03
0.0051,(0.9990203078328069+0.010450210024113466j),0.03
0.005200000000000001,(0.9990000163051282+0.010654914783689184j),0.03
0.0053,(0.9989796832083186+0.010859611652063016j),0.03
0.0054,(0.9989593085447489+0.011064300620857203j),0.03
0.0055000000000000005,(0.9989388923167959+0.011268981681695005j),0.03
0.0056,(0.998918434526837+0.011473654826200642j),0.03
0.0057,(0.9988979351772523+0.01167832004599825j),0.03
0.0058000000000000005,(0.9988773942704187+0.011882977332713627j),0.03
0.0059,(0.9988568118087242+0.01208762667797188j),0.03
0.006,(0.9988361877945464+0.012292268073399955j),0.03
0.0061,(0.9988155222302679+0.012496901510624622j),0.03
0.006200000000000001,(0.9987948151182853+0.012701526981274396j),0.03
0.0063,(0.9987740664609792+0.012906144476976703j),0.03
0.0064,(0.9987532762607424+0.013110753989361117j),0.03
0.006500000000000001,(0.9987324445199708+0.013315355510057381j),0.03
0.0066,(0.9987115712410467+0.013519949030695375j),0.03
0.0067,(0.9986906564263816+0.013724534542906291j),0.03
0.0068000000000000005,(0.9986697000783594+0.013929112038321935j),0.03
0.006900000000000001,(0.9986487021993823+0.014133681508574062j),0.03
0.007,(0.9986276627918532+0.01433824294529609j),0.03
0.0071,(0.9986065818581691+0.014542796340121154j),0.03
0.007200000000000001,(0.9985854594007415+0.014747341684683703j),0.03
0.0073,(0.998564295421965+0.014951878970618086j),0.03
0.0074,(0.9985430899242547+0.01515640818956019j),0.03
0.007500000000000001,(0.9985218429100144+0.015360929333145904j),0.03
0.0076,(0.9985005543816556+0.015565442393012384j),0.03
0.0077,(0.9984792243415965+0.015769947360796517j),0.03
0.0078000000000000005,(0.9984578527922414+0.015974444228136306j),0.03
0.0079,(0.9984364397360094+0.016178932986670655j),0.03
0.008,(0.9984149851753167+0.01638341362803906j),0.03
0.0081,(0.9983934891125839+0.01658788614388095j),0.03
0.0082,(0.9983719515502274+0.01679235052583736j),0.03
0.0083,(0.998350372490671+0.01699680676554951j),0.03
0.008400000000000001,(0.9983287519363367+0.017201254854659044j),0.03
0.0085,(0.9983070898896557+0.017405694784808776j),0.03
0.0086,(0.9982853863530491+0.017610126547641877j),0.03
0.008700000000000001,(0.9982636413289474+0.017814550134802216j),0.03
0.0088,(0.9982418548197801+0.01801896553793415j),0.03
0.0089,(0.99822002682798+0.018223372748682673j),0.03
0.009000000000000001,(0.9981981573559775+0.018427771758694058j),0.03
0.0091,(0.9981762464062142+0.018632162559614408j),0.03
0.0092,(0.9981542939811154+0.01883654514309069j),0.03
0.009300000000000001,(0.9981323000831297+0.01904091950077126j),0.03
0.0094,(0.9981102647146965+0.019245285624303724j),0.03
0.0095,(0.9980881878782573+0.01944964350533771j),0.03
0.009600000000000001,(0.9980660695762482+0.01965399313552251j),0.03
0.0097,(0.9980439098111232+0.019858334506508687j),0.03
0.0098,(0.9980217085853241+0.020062667609947276j),0.03
0.0099,(0.9979994659013017+0.020266992437489584j),0.03
0.01,(0.9979771817615046+0.02047130898078842j),0.03
0.010100000000000001,(0.9979548561683828+0.020675617231496322j),0.03
0.0102,(0.9979324891244001+0.020879917181266902j),0.03
0.0103,(0.9979100806319963+0.0210842088217551j),0.03
0.010400000000000001,(0.997887630693637+0.02128849214461472j),0.03
0.0105,(0.9978651393117802+0.0214927671415022j),0.03
0.0106,(0.9978426064888826+0.02169703380407329j),0.03
0.010700000000000001,(0.9978200322274117+0.021901292123985068j),0.03
0.0108,(0.9977974165298261+0.022105542092895187j),0.03
0.0109,(0.9977747593985916+0.022309783702461443j),0.03
0.011000000000000001,(0.9977520608361735+0.02251401694434292j),0.03
0.0111,(0.9977293208450407+0.0227182418101989j),0.03
0.0112,(0.9977065394276661+0.02292245829168993j),0.03
0.011300000000000001,(0.9976837165865172+0.023126666380476467j),0.03
0.0114,(0.9976608523240741+0.02333086606822006j),0.03
0.0115,(0.9976379466428051+0.023535057346583014j),0.03
0.011600000000000001,(0.997614999545188+0.023739240207227775j),0.03
0.0117,(0.9975920110337013+0.02394341464181794j),0.03
0.0118,(0.9975689811108278+0.024147580642017608j),0.03
0.0119,(0.9975459097790474+0.024351738199491643j),0.03
0.012,(0.997522797040842+0.024555887305904838j),0.03
0.012100000000000001,(0.9974996428986962+0.024760027952924337j),0.03
0.0122,(0.9974764473551002+0.024964160132216275j),0.03
0.0123,(0.9974532104125383+0.02516828383544776j),0.03
0.012400000000000001,(0.9974299320734973+0.02537239905428688j),0.03
0.0125,(0.9974066123404796+0.02557650578040289j),0.03
0.0126,(0.9973832512159712+0.025780604005464804j),0.03
0.012700000000000001,(0.9973598487024663+0.025984693721142576j),0.03
0.0128,(0.997336404802463+0.026188774919106986j),0.03
0.0129,(0.9973129195184596+0.026392847591029455j),0.03
0.013000000000000001,(0.9972893928529535+0.026596911728581925j),0.03
0.0131,(0.9972658248084503+0.026800967323436897j),0.03
0.0132,(0.9972422153874535+0.027005014367268276j),0.03
0.013300000000000001,(0.9972185645924593+0.027209052851748974j),0.03
0.0134,(0.9971948724259814+0.027413082768554874j),0.03
0.0135,(0.9971711388905308+0.027617104109360798j),0.03
0.013600000000000001,(0.9971473639886078+0.02782111686584235j),0.03
0.0137,(0.9971235477227296+0.02802512102967665j),0.03
0.013800000000000002,(0.997099690095415+0.02822911659254089j),0.03
0.013900000000000001,(0.9970757911091628+0.028433103546113076j),0.03
0.014,(0.997051850766502+0.028637081882071844j),0.03
0.014100000000000001,(0.997027869069948+0.028841051592096496j),0.03
0.0142,(0.9970038460220225+0.029045012667867093j),0.03
0.0143,(0.9969797816252424+0.02924896510106373j),0.03
0.014400000000000001,(0.9969556758821316+0.02945290888336852j),0.03
0.0145,(0.996931528795216+0.029656844006463103j),0.03
0.0146,(0.9969073403670211+0.02986077046202988j),0.03
0.014700000000000001,(0.9968831106000741+0.030064688241752485j),0.03
0.0148,(0.9968588394969039+0.03026859733731474j),0.03
0.0149,(0.9968345270600473+0.030472497740401557j),0.03
0.015000000000000001,(0.9968101732920291+0.030676389442697825j),0.03
0.0151,(0.9967857781953896+0.030880272435889707j),0.03
0.0152,(0.9967613417726604+0.03108414671166397j),0.03
0.015300000000000001,(0.9967368640263842+0.03128801226170806j),0.03
0.0154,(0.9967123449590997+0.03149186907770943j),0.03
0.0155,(0.9966877845733425+0.03169571715135698j),0.03
