t,signal,gamma
0.0,(1.0000000000000007+3.607606495980263e-16j),0.03
0.0001,(0.9999359571789266-0.0007100819645237326j),0.03
0.0002,(0.9998714146372844-0.001420073231345587j),0.03
0.00030000000000000003,(0.9998063724714276-0.0021299734516749794j),0.03
0.0004,(0.9997408307779313-0.002839782276812204j),0.03
0.0005,(0.9996747896536307-0.0035494993581489304j),0.03
0.0006000000000000001,(0.999608249195589-0.004259124347166674j),0.03
0.0007,(0.9995412095011277-0.004968656895438898j),0.03
0.0008,(0.9994736706677902-0.005678096654630149j),0.03
0.0009000000000000001,(0.9994056327933704-0.006387443276495541j),0.03
0.001,(0.9993370959759017-0.007096696412882429j),0.03
0.0011,(0.9992680603136552-0.007805855715730243j),0.03
0.0012000000000000001,(0.9991985259051493-0.008514920837069244j),0.03
0.0013000000000000002,(0.9991284928491352-0.009223891429022024j),0.03
0.0014,(0.9990579612446103-0.009932767143803978j),0.03
0.0015,(0.9989869311908067-0.010641547633722586j),0.03
0.0016,(0.9989154027872001-0.011350232551177833j),0.03
0.0017000000000000001,(0.9988433761335104-0.012058821548662302j),0.03
0.0018000000000000002,(0.998770851329689-0.012767314278761321j),0.03
0.0019,(0.9986978284759349-0.013475710394153613j),0.03
0.002,(0.9986243076726795-0.014184009547610708j),0.03
0.0021000000000000003,(0.9985502890206016-0.014892211391997683j),0.03
0.0022,(0.9984757726206104-0.015600315580273057j),0.03
0.0023,(0.9984007585738703-0.016308321765489346j),0.03
0.0024000000000000002,(0.9983252469817714-0.017016229600792257j),0.03
0.0025,(0.9982492379459439-0.01772403873942205j),0.03
0.0026000000000000003,(0.9981727315682639-0.018431748834712824j),0.03
0.0027,(0.9980957279508424-0.019139359540093413j),0.03
0.0028,(0.9980182271960364-0.019846870509086723j),0.03
0.0029000000000000002,(0.9979402294064312-0.020554281395310493j),0.03
0.003,(0.9978617346848557-0.02126159185247735j),0.03
0.0031000000000000003,(0.9977827431343844-0.021968801534394813j),0.03
0.0032,(0.9977032548583257-0.022675910094965737j),0.03
0.0033,(0.9976232699602197-0.023382917188187868j),0.03
0.0034000000000000002,(0.9975427885438574-0.02408982246815486j),0.03
0.0035,(0.9974618107132621-0.02479662558905578j),0.03
0.0036000000000000003,(0.9973803365726929-0.025503326205175616j),0.03
0.0037,(0.9972983662266558-0.02620992397089533j),0.03
0.0038,(0.9972158997798878-0.02691641854069176j),0.03
0.0039000000000000003,(0.9971329373373696-0.027622809569138415j),0.03
0.004,(0.9970494790043127-0.028329096710905208j),0.03
0.0041,(0.9969655248861816-0.02903527962075829j),0.03
0.004200000000000001,(0.9968810750886531-0.02974135795356124j),0.03
0.0043,(0.9967961297176723-0.0304473313642736j),0.03
0.0044,(0.9967106888794013-0.031153199507953103j),0.03
0.0045000000000000005,(0.996624752680248-0.03185896203975402j),0.03
0.0046,(0.996538321226853-0.03256461861492829j),0.03
0.0047,(0.9964513946261014-0.033270168888825544j),0.03
0.0048000000000000004,(0.9963639729851111-0.03397561251689301j),0.03
0.0049,(0.9962760564112371-0.03468094915467601j),0.03
0.005,(0.9961876450120798-0.03538617845781786j),0.03
0.0051,(0.9960987388954683-0.036091300082059956j),0.03
0.005200000000000001,(0.9960093381694611-0.036796313683242515j),0.03
0.0053,(0.995919442942381-0.03750121891730356j),0.03
0.0054,(0.99582905332276-0.03820601544028088j),0.03
0.0055000000000000005,(0.9957381694193792-0.038910702908310175j),0.03
0.0056,(0.9956467913412601-0.03961528097762668j),0.03
0.0057,(0.9955549191976485-0.04031974930456503j),0.03
0.0058000000000000005,(0.9954625530980441-0.041024107545558686j),0.03
0.0059,(0.9953696931521673-0.04172835535714144j),0.03
0.006,(0.995276339469986-0.04243249239594586j),0.03
0.0061,(0.9951824921616961-0.043136518318705186j),0.03
0.006200000000000001,(0.9950881513377349-0.043840432782252j),0.03
0.0063,(0.9949933171087786-0.044544235443519695j),0.03
0.0064,(0.9948979895857318-0.045247925959541184j),0.03
0.006500000000000001,(0.9948021688797425-0.04595150398745096j),0.03
0.0066,(0.9947058551021916-0.046654969184483294j),0.03
0.0067,(0.9946090483646957-0.04735832120797362j),0.03
0.0068000000000000005,(0.9945117487791068-0.04806155971535855j),0.03
0.006900000000000001,(0.994413956457512-0.04876468436417531j),0.03
0.007,(0.9943156715122425-0.04946769481206284j),0.03
0.0071,(0.9942168940558521-0.050170590716761686j),0.03
0.007200000000000001,(0.994117624201137-0.05087337173611384j),0.03
0.0073,(0.9940178620611317-0.051576037528062856j),0.03
0.0074,(0.9939176077490977-0.05227858775065444j),0.03
0.007500000000000001,(0.9938168613785385-0.05298102206203656j),0.03
0.0076,(0.9937156230631969-0.05368334012045927j),0.03
0.0077,(0.9936138929170313-0.05438554158427507j),0.03
0.0078000000000000005,(0.9935116710542607-0.055087626111939236j),0.03
0.0079,(0.9934089575893211-0.05578959336200941j),0.03
0.008,(0.9933057526368898-0.05649144299314649j),0.03
0.0081,(0.9932020563118789-0.05719317466411445j),0.03
0.0082,(0.9930978687294381-0.057894788033780197j),0.03
0.0083,(0.9929931900049384-0.05859628276111427j),0.03
0.008400000000000001,(0.992888020254004-0.059297658505190774j),0.03
0.0085,(0.9927823595924776-0.05999891492518763j),0.03
0.0086,(0.9926762081364481-0.060700051680386224j),0.03
0.008700000000000001,(0.992569566002229-0.06140106843017225j),0.03
0.0088,(0.9924624333063737-0.06210196483403565j),0.03
0.0089,(0.9923548101656722-0.06280274055157029j),0.03
0.009000000000000001,(0.992246696697137-0.06350339524247559j),0.03
0.0091,(0.9921380930180262-0.06420392856655435j),0.03
0.0092,(0.9920289992458253-0.06490434018371485j),0.03
0.009300000000000001,(0.9919194154982584-0.06560462975397052j),0.03
0.0094,(0.99180934189328-0.06630479693743944j),0.03
0.0095,(0.9916987785490725-0.0670048413943453j),0.03
0.009600000000000001,(0.9915877255840694-0.06770476278501739j),0.03
0.0097,(0.9914761831169118-0.06840456076989058j),0.03
0.0098,(0.9913641512664964-0.06910423500950476j),0.03
0.0099,(0.991251630151939-0.06980378516450728j),0.03
0.01,(0.9911386198926013-0.07050321089564983j),0.03
0.010100000000000001,(0.9910251206080651-0.07120251186379194j),0.03
0.0102,(0.9909111324181468-0.0719016877298982j),0.03
0.0103,(0.9907966554429078-0.07260073815504103j),0.03
0.010400000000000001,(0.9906816898026296-0.07329966280039833j),0.03
0.0105,(0.9905662356178315-0.07399846132725585j),0.03
0.0106,(0.9904502930092618-0.07469713339700629j),0.03
0.010700000000000001,(0.9903338620979079-0.07539567867114892j),0.03
0.0108,(0.9902169430049759-0.07609409681129109j),0.03
0.0109,(0.9900995358519246-0.0767923874791476j),0.03
0.011000000000000001,(0.9899816407604276-0.07749055033653965j),0.03
0.0111,(0.9898632578524003-0.07818858504539868j),0.03
0.0112,(0.9897443872499821-0.07888649126776193j),0.03
0.011300000000000001,(0.9896250290755502-0.07958426866577578j),0.03
0.0114,(0.98950518345171-0.08028191690169469j),0.03
0.0115,(0.9893848505013072-0.08097943563788233j),0.03
0.011600000000000001,(0.9892640303474038-0.08167682453680976j),0.03
0.0117,(0.9891427231133049-0.08237408326105704j),0.03
0.0118,(0.9890209289225467-0.08307121147331446j),0.03
0.0119,(0.9888986478988915-0.08376820883637989j),0.03
0.012,(0.9887758801663357-0.08446507501316139j),0.03
0.012100000000000001,(0.988652625849109-0.08516180966667573j),0.03
0.0122,(0.9885288850716634-0.08585841246004947j),0.03
0.0123,(0.9884046579586944-0.08655488305651995j),0.03
0.012400000000000001,(0.9882799446351138-0.08725122111943254j),0.03
0.0125,(0.9881547452260824-0.08794742631224392j),0.03
0.0126,(0.9880290598569765-0.08864349829852063j),0.03
0.012700000000000001,(0.9879028886534065-0.08933943674193938j),0.03
0.0128,(0.98777623174122-0.09003524130628814j),0.03
0.0129,(0.987649089246482-0.09073091165546443j),0.03
0.013000000000000001,(0.9875214612955001-0.09142644745347717j),0.03
0.0131,(0.9873933480148099-0.09212184836444641j),0.03
0.0132,(0.9872647495311688-0.09281711405260301j),0.03
0.013300000000000001,(0.9871356659715774-0.09351224418228982j),0.03
0.0134,(0.9870060974632491-0.09420723841795972j),0.03
0.0135,(0.9868760441336457-0.09490209642417848j),0.03
0.013600000000000001,(0.9867455061104441-0.09559681786562339j),0.03
0.0137,(0.9866144835215613-0.096291402407083j),0.03
0.013800000000000002,(0.9864829764951412-0.09698584971345851j),0.03
0.013900000000000001,(0.9863509851595464-0.09768015944976358j),0.03
0.014,(0.986218509643381-0.09837433128112347j),0.03
0.014100000000000001,(0.986085550075484-0.09906836487277663j),0.03
0.0142,(0.9859521065849016-0.09976225989007413j),0.03
0.0143,(0.9858181793009273-0.10045601599847928j),0.03
