t,signal,gamma
0.0,(1.0000000000000007+3.664840512226236e-16j),0.0001
0.0001,(0.9999995339262345-0.0007119423428770299j),0.0001
0.0002,(0.9999985609914718-0.0014238840227921066j),0.0001
0.00030000000000000003,(0.9999970811964215-0.0021358246788891625j),0.0001
0.0004,(0.999995094542054-0.0028477639503135155j),0.0001
0.0005,(0.9999926010295853-0.003559701476211297j),0.0001
0.0006000000000000001,(0.9999896006604949-0.004271636895729454j),0.0001
0.0007,(0.9999860934365224-0.004983569848016428j),0.0001
0.0008,(0.9999820793596532-0.005695499972221775j),0.0001
0.0009000000000000001,(0.9999775584321425-0.006407426907496769j),0.0001
0.001,(0.999972530656498-0.007119350292994378j),0.0001
0.0011,(0.99996699603548-0.007831269767869986j),0.0001
0.0012000000000000001,(0.9999609545721128-0.008543184971280392j),0.0001
0.0013000000000000002,(0.9999544062696631-0.009255095542384585j),0.0001
0.0014,(0.9999473511316795-0.00996700112034492j),0.0001
0.0015,(0.9999397891619427-0.0106789013443262j),0.0001
0.0016,(0.9999317203645035-0.011390795853496014j),0.0001
0.0017000000000000001,(0.9999231447436703-0.01210268428702462j),0.0001
0.0018000000000000002,(0.9999140623040004-0.012814566284085952j),0.0001
0.0019,(0.9999044730503103-0.013526441483857267j),0.0001
0.002,(0.9998943769876844-0.014238309525519395j),0.0001
0.0021000000000000003,(0.9998837741214471-0.014950170048256953j),0.0001
0.0022,(0.999872664457191-0.015662022691258187j),0.0001
0.0023,(0.9998610480007609-0.01637386709371634j),0.0001
0.0024000000000000002,(0.9998489247582648-0.017085702894828015j),0.0001
0.0025,(0.9998362947360532-0.01779752973379465j),0.0001
0.0026000000000000003,(0.9998231579407469-0.018509347249822963j),0.0001
0.0027,(0.9998095143792209-0.019221155082123725j),0.0001
0.0028,(0.9997953640586056-0.019932952869913177j),0.0001
0.0029000000000000002,(0.9997807069862891-0.0206447402524126j),0.0001
0.003,(0.9997655431699133-0.021356516868849304j),0.0001
0.0031000000000000003,(0.999749872617381-0.02206828235845518j),0.0001
0.0032,(0.9997336953368496-0.022780036360468894j),0.0001
0.0033,(0.9997170113367273-0.023491778514134254j),0.0001
0.0034000000000000002,(0.9996998206256986-0.024203508458702176j),0.0001
0.0035,(0.9996821232126855-0.02491522583342913j),0.0001
0.0036000000000000003,(0.9996639191068649-0.025626930277578515j),0.0001
0.0037,(0.9996452083176919-0.02633862143041967j),0.0001
0.0038,(0.9996259908548593-0.027050298931230173j),0.0001
0.0039000000000000003,(0.9996062667283221-0.027761962419293604j),0.0001
0.004,(0.9995860359482964-0.028473611533901187j),0.0001
0.0041,(0.9995652985252422-0.02918524591435146j),0.0001
0.004200000000000001,(0.9995440544698969-0.029896865199951262j),0.0001
0.0043,(0.9995223037932395-0.030608469030013716j),0.0001
0.0044,(0.9995000465065041-0.031320057043861295j),0.0001
0.0045000000000000005,(0.9994772826211956-0.03203162888082428j),0.0001
0.0046,(0.999454012149058-0.03274318418024075j),0.0001
0.0047,(0.9994302351021095-0.0334547225814585j),0.0001
0.0048000000000000004,(0.9994059514926105-0.03416624372383295j),0.0001
0.0049,(0.9993811613330904-0.03487774724672885j),0.0001
0.005,(0.9993558646363253-0.03558923278951977j),0.0001
0.0051,(0.9993300614153511-0.03630069999158919j),0.0001
0.005200000000000001,(0.9993037516834624-0.037012148492329304j),0.0001
0.0053,(0.9992769354542147-0.037723577931142324j),0.0001
0.0054,(0.9992496127414064-0.03843498794744018j),0.0001
0.0055000000000000005,(0.9992217835591084-0.039146378180644814j),0.0001
0.0056,(0.9991934479216377-0.03985774827018856j),0.0001
0.0057,(0.9991646058435726-0.04056909785551351j),0.0001
0.0058000000000000005,(0.9991352573397437-0.04128042657607312j),0.0001
0.0059,(0.9991054024252433-0.04199173407133088j),0.0001
0.006,(0.9990750411154204-0.04270301998076145j),0.0001
0.0061,(0.9990441734258794-0.04341428394385075j),0.0001
0.006200000000000001,(0.9990127993724784-0.044125525600095764j),0.0001
0.0063,(0.9989809189713363-0.04483674458900495j),0.0001
0.0064,(0.9989485322388242-0.04554794055009885j),0.0001
0.006500000000000001,(0.9989156391915744-0.04625911312290858j),0.0001
0.0066,(0.9988822398464753-0.04697026194697886j),0.0001
0.0067,(0.9988483342206694-0.04768138666186568j),0.0001
0.0068000000000000005,(0.9988139223315587-0.04839248690713766j),0.0001
0.006900000000000001,(0.9987790041967959-0.04910356232237543j),0.0001
0.007,(0.9987435798342983-0.04981461254717357j),0.0001
0.0071,(0.9987076492622334-0.05052563722113836j),0.0001
0.007200000000000001,(0.9986712124990249-0.05123663598388945j),0.0001
0.0073,(0.9986342695633668-0.05194760847506068j),0.0001
0.0074,(0.9985968204741876-0.05265855433429817j),0.0001
0.007500000000000001,(0.9985588652506909-0.05336947320126206j),0.0001
0.0076,(0.9985204039123282-0.05408036471562718j),0.0001
0.0077,(0.9984814364788017-0.054791228517080744j),0.0001
0.0078000000000000005,(0.9984419629700844-0.055502064245325555j),0.0001
0.0079,(0.9984019834064007-0.056212871540078445j),0.0001
0.008,(0.9983614978082196-0.05692365004107041j),0.0001
0.0081,(0.998320506196289-0.05763439938804746j),0.0001
0.0082,(0.998279008591591-0.05834511922077068j),0.0001
0.0083,(0.9982370050153785-0.059055809179016j),0.0001
0.008400000000000001,(0.9981944954891531-0.059766468902575046j),0.0001
0.0085,(0.9981514800346781-0.06047709803125423j),0.0001
0.0086,(0.9981079586739707-0.06118769620487611j),0.0001
0.008700000000000001,(0.9980639314293066-0.0618982630632794j),0.0001
0.0088,(0.9980193983232107-0.06260879824631811j),0.0001
0.0089,(0.9979743593784777-0.06331930139386327j),0.0001
0.009000000000000001,(0.9979288146181431-0.06402977214580119j),0.0001
0.0091,(0.9978827640655128-0.06474021014203578j),0.0001
0.0092,(0.9978362077441348-0.06545061502248732j),0.0001
0.009300000000000001,(0.9977891456778326-0.06616098642709294j),0.0001
0.0094,(0.9977415778906635-0.06687132399580674j),0.0001
0.0095,(0.997693504406961-0.06758162736860061j),0.0001
0.009600000000000001,(0.9976449252513016-0.06829189618546413j),0.0001
0.0097,(0.9975958404485198-0.06900213008640345j),0.0001
0.0098,(0.9975462500237193-0.0697123287114429j),0.0001
0.0099,(0.9974961540022412-0.07042249170062648j),0.0001
0.01,(0.9974455524096918-0.07113261869401379j),0.0001
0.010100000000000001,(0.9973944452719405-0.071842709331685j),0.0001
0.0102,(0.9973428326150999-0.07255276325373726j),0.0001
0.0103,(0.9972907144655487-0.07326278010028775j),0.0001
0.010400000000000001,(0.9972380908499151-0.07397275951147185j),0.0001
0.0105,(0.9971849617950915-0.07468270112744428j),0.0001
0.0106,(0.9971313273282159-0.0753926045883789j),0.0001
0.010700000000000001,(0.9970771874766875-0.07610246953446972j),0.0001
0.0108,(0.9970225422681666-0.07681229560592935j),0.0001
0.0109,(0.9969673917305654-0.07752208244299114j),0.0001
0.011000000000000001,(0.9969117358920464-0.07823182968590807j),0.0001
0.0111,(0.9968555747810378-0.07894153697495346j),0.0001
0.0112,(0.9967989084262194-0.07965120395042115j),0.0001
0.011300000000000001,(0.9967417368565288-0.08036083025262554j),0.0001
0.0114,(0.9966840601011585-0.08107041552190096j),0.0001
0.0115,(0.9966258781895554-0.08177995939860405j),0.0001
0.011600000000000001,(0.9965671911514175-0.08248946152311218j),0.0001
0.0117,(0.9965079990167192-0.08319892153582296j),0.0001
