t,signal,gamma
0.0,(0.9999999999999983+1.3997050046787862e-16j),0.1
0.0001,(0.9997532611409189-0.0008342451823424291j),0.1
0.0002,(0.99950588968488-0.0016680765006483226j),0.1
0.00030000000000000003,(0.9992578861310614-0.002501493535489566j),0.1
0.0004,(0.9990092509788794-0.003334495867956192j),0.1
0.0005,(0.9987599847279599-0.004167083079653424j),0.1
0.0006000000000000001,(0.9985100878781505-0.004999254752703583j),0.1
0.0007,(0.998259560929526-0.005831010469744973j),0.1
0.0008,(0.9980084043823757-0.0066623498139324845j),0.1
0.0009000000000000001,(0.997756618737216-0.007493272368937521j),0.1
0.001,(0.9975042044947696-0.008323777718948204j),0.1
0.0011,(0.9972511621559911-0.009153865448668752j),0.1
0.0012000000000000001,(0.9969974922220463-0.009983535143320918j),0.1
0.0013000000000000002,(0.9967431951943201-0.010812786388641932j),0.1
0.0014,(0.9964882715744222-0.01164161877088693j),0.1
0.0015,(0.996232721864162-0.012470031876826937j),0.1
0.0016,(0.9959765465655755-0.013298025293750787j),0.1
0.0017000000000000001,(0.9957197461809189-0.01412559860946338j),0.1
0.0018000000000000002,(0.9954623212126592-0.014952751412286748j),0.1
0.0019,(0.9952042721634753-0.01577948329106012j),0.1
0.002,(0.9949455995362636-0.01660579383513956j),0.1
0.0021000000000000003,(0.9946863038341416-0.017431682634398444j),0.1
0.0022,(0.9944263855604244-0.018257149279226784j),0.1
0.0023,(0.9941658452186505-0.0190821933605326j),0.1
0.0024000000000000002,(0.9939046833125733-0.01990681446974014j),0.1
0.0025,(0.9936429003461509-0.020731012198791712j),0.1
0.0026000000000000003,(0.9933804968235547-0.021554786140146193j),0.1
0.0027,(0.9931174732491741-0.02237813588678055j),0.1
0.0028,(0.9928538301276-0.02320106103218861j),0.1
0.0029000000000000002,(0.9925895679636378-0.02402356117038178j),0.1
0.003,(0.9923246872623017-0.02484563589588923j),0.1
0.0031000000000000003,(0.9920591885288181-0.025667284803757302j),0.1
0.0032,(0.9917930722686156-0.0264885074895496j),0.1
0.0033,(0.9915263389873383-0.027309303549348237j),0.1
0.0034000000000000002,(0.9912589891908362-0.028129672579751935j),0.1
0.0035,(0.9909910233851568-0.028949614177877718j),0.1
0.0036000000000000003,(0.9907224420765711-0.029769127941360267j),0.1
0.0037,(0.9904532457715461-0.030588213468351975j),0.1
0.0038,(0.9901834349767541-0.03140687035752293j),0.1
0.0039000000000000003,(0.9899130101990766-0.032225098208061215j),0.1
0.004,(0.9896419719456003-0.03304289661967253j),0.1
0.0041,(0.989370320723614-0.03386026519258054j),0.1
0.004200000000000001,(0.9890980570406127-0.03467720352752711j),0.1
0.0043,(0.9888251814042898-0.035493711225771836j),0.1
0.0044,(0.9885516943225444-0.036309787889092573j),0.1
0.0045000000000000005,(0.9882775963034848-0.03712543311978492j),0.1
0.0046,(0.9880028878554142-0.03794064652066309j),0.1
0.0047,(0.9877275694868354-0.03875542769505867j),0.1
0.0048000000000000004,(0.987451641706465-0.03956977624682207j),0.1
0.0049,(0.9871751050231977-0.04038369178032147j),0.1
0.005,(0.9868979599461535-0.041197173900443376j),0.1
