t,signal,gamma
0.0,(0.9999999999999885+1.3575363164326781e-15j),0.05
0.0001,(0.9999697335392019+0.0002052055370440776j),0.05
0.0002,(0.9999394259891763+0.000410398633415661j),0.05
0.00030000000000000003,(0.9999090773537059+0.0006155792810734291j),0.05
0.0004,(0.9998786876365864+0.000820747471977657j),0.05
0.0005,(0.999848256841618+0.0010259031980888991j),0.05
0.0006000000000000001,(0.9998177849725988+0.0012310464513689541j),0.05
0.0007,(0.9997872720333327+0.0014361772237810827j),0.05
0.0008,(0.9997567180276203+0.0016412955072892391j),0.05
0.0009000000000000001,(0.9997261229592714+0.001846401293857918j),0.05
0.001,(0.9996954868320894+0.0020514945754537763j),0.05
0.0011,(0.9996648096498789+0.002256575344043221j),0.05
0.0012000000000000001,(0.9996340914164566+0.0024616435915946417j),0.05
0.0013000000000000002,(0.9996033321356247+0.0026666993100769288j),0.05
0.0014,(0.9995725318112014+0.0028717424914602068j),0.05
0.0015,(0.9995416904470047+0.003076773127715617j),0.05
0.0016,(0.9995108080468402+0.003281791210814989j),0.05
0.0017000000000000001,(0.9994798846145296+0.0034867967327316127j),0.05
0.0018000000000000002,(0.9994489201538916+0.003691789685439834j),0.05
0.0019,(0.9994179146687446+0.0038967700609144583j),0.05
0.002,(0.9993868681629127+0.004101737851131845j),0.05
0.0021000000000000003,(0.9993557806402116+0.004306693048069136j),0.05
0.0022,(0.9993246521044794+0.004511635643704882j),0.05
0.0023,(0.9992934825595301+0.004716565630017602j),0.05
0.0024000000000000002,(0.999262272009196+0.004921482998988325j),0.05
0.0025,(0.999231020457307+0.005126387742597894j),0.05
0.0026000000000000003,(0.9991997279076871+0.005331279852828804j),0.05
0.0027,(0.9991683943641764+0.005536159321664409j),0.05
0.0028,(0.9991370198306041+0.005741026141088986j),0.05
0.0029000000000000002,(0.9991056043108067+0.005945880303087744j),0.05
0.003,(0.99907414780862+0.00615072179964751j),0.05
0.0031000000000000003,(0.9990426503278846+0.006355550622755504j),0.05
