t,signal,gamma
0.0,(1.0000000000000056+2.6764011742518717e-14j),0.1
0.0001,(0.999941932442992+0.00020365876508734714j),0.1
0.0002,(0.9998838261016946+0.0004072932953484245j),0.1
0.00030000000000000003,(0.9998256809833888+0.0006109035845477139j),0.1
0.0004,(0.9997674970953621+0.0008144896264278831j),0.1
0.0005,(0.9997092744448968+0.0010180514147337192j),0.1
0.0006000000000000001,(0.9996510130392814+0.001221588943212705j),0.1
0.0007,(0.9995927128857968+0.0014251022056120466j),0.1
0.0008,(0.9995343739917286+0.0016285911956828404j),0.1
0.0009000000000000001,(0.9994759963643718+0.0018320559071768302j),0.1
0.001,(0.999417580011007+0.0020354963338482185j),0.1
0.0011,(0.9993591249389292+0.0022389124694533395j),0.1
0.0012000000000000001,(0.999300631155428+0.0024423043077483487j),0.1
0.0013000000000000002,(0.9992420986677889+0.002645671842494557j),0.1
0.0014,(0.9991835274833083+0.002849015067452369j),0.1
0.0015,(0.9991249176092778+0.003052333976385248j),0.1
0.0016,(0.9990662690529897+0.0032556285630585663j),0.1
0.0017000000000000001,(0.9990075818217357+0.0034588988212392565j),0.1
0.0018000000000000002,(0.9989488559228176+0.003662144744696129j),0.1
0.0019,(0.998890091363522+0.0038653663271996227j),0.1
0.002,(0.9988312881511534+0.004068563562522537j),0.1
0.0021000000000000003,(0.9987724462930039+0.004271736444439806j),0.1
0.0022,(0.9987135657963733+0.0044748849667269235j),0.1
0.0023,(0.9986546466685611+0.004678009123162238j),0.1
0.0024000000000000002,(0.9985956889168641+0.004881108907526131j),0.1
0.0025,(0.9985366925485875+0.005084184313600201j),0.1
0.0026000000000000003,(0.9984776575710244+0.005287235335167763j),0.1
0.0027,(0.9984185839914863+0.005490261966015178j),0.1
0.0028,(0.9983594718172701+0.005693264199929249j),0.1
0.0029000000000000002,(0.9983003210556803+0.005896242030699495j),0.1
0.003,(0.9982411317140202+0.006099195452116941j),0.1
0.0031000000000000003,(0.9981819037995994+0.006302124457975032j),0.1
0.0032,(0.9981226373197211+0.00650502904206836j),0.1
0.0033,(0.9980633322816876+0.00670790919819343j),0.1
0.0034000000000000002,(0.998003988692813+0.006910764920149133j),0.1
0.0035,(0.9979446065604035+0.007113596201735469j),0.1
0.0036000000000000003,(0.9978851858917671+0.007316403036755444j),0.1
0.0037,(0.9978257266942152+0.007519185419012884j),0.1
0.0038,(0.9977662289750564+0.00772194334231325j),0.1
0.0039000000000000003,(0.9977066927416054+0.007924676800465717j),0.1
0.004,(0.9976471180011721+0.008127385787278505j),0.1
0.0041,(0.9975875047610688+0.008330070296563834j),0.1
0.004200000000000001,(0.9975278530286114+0.008532730322135276j),0.1
0.0043,(0.9974681628111173+0.008735365857808559j),0.1
0.0044,(0.9974084341158945+0.008937976897400108j),0.1
0.0045000000000000005,(0.9973486669502646+0.009140563434729283j),0.1
0.0046,(0.9972888613215435+0.009343125463616474j),0.1
0.0047,(0.9972290172370449+0.009545662977885578j),0.1
0.0048000000000000004,(0.9971691347040942+0.009748175971359727j),0.1
0.0049,(0.9971092137300085+0.009950664437866135j),0.1
0.005,(0.9970492543221071+0.01015312837123305j),0.1
0.0051,(0.9969892564877103+0.010355567765290749j),0.1
0.005200000000000001,(0.99692922023414+0.01055798261387158j),0.1
0.0053,(0.9968691455687191+0.01076037291080848j),0.1
0.0054,(0.9968090324987707+0.01096273864993789j),0.1
0.0055000000000000005,(0.9967488810316188+0.011165079825096904j),0.1
0.0056,(0.9966886911745911+0.011367396430125666j),0.1
0.0057,(0.9966284629350084+0.011569688458864932j),0.1
0.0058000000000000005,(0.9965681963202045+0.011771955905158372j),0.1
0.0059,(0.9965078913374986+0.011974198762850795j),0.1
0.006,(0.9964475479942178+0.01217641702578891j),0.1
0.0061,(0.996387166297698+0.012378610687821295j),0.1
0.006200000000000001,(0.9963267462552657+0.012580779742799551j),0.1
0.0063,(0.996266287874249+0.012782924184574801j),0.1
0.0064,(0.9962057911619845+0.012985044007002268j),0.1
0.006500000000000001,(0.9961452561258004+0.013187139203937912j),0.1
0.0066,(0.9960846827730317+0.013389209769239853j),0.1
0.0067,(0.9960240711110059+0.013591255696767527j),0.1
0.0068000000000000005,(0.9959634211470599+0.013793276980383618j),0.1
0.006900000000000001,(0.9959027328885336+0.013995273613950759j),0.1
0.007,(0.9958420063427593+0.014197245591335287j),0.1
0.0071,(0.995781241517069+0.014399192906403834j),0.1
0.007200000000000001,(0.9957204384188125+0.0146011155530259j),0.1
0.0073,(0.9956595970553123+0.014803013525072269j),0.1
0.0074,(0.9955987174339191+0.015004886816416915j),0.1
0.007500000000000001,(0.9955377995619688+0.015206735420933249j),0.1
0.0076,(0.9954768434467971+0.015408559332498448j),0.1
0.0077,(0.9954158490957521+0.015610358544991244j),0.1
0.0078000000000000005,(0.9953548165161719+0.01581213305229178j),0.1
