t,signal,gamma
0.0,(0.9999999999999994+1.3599283374757243e-16j),0.0002
0.0001,(0.9999991585975613-0.0008349320445765355j),0.0002
0.0002,(0.999997620080771-0.0016698626803326713j),0.0002
0.00030000000000000003,(0.9999953844513813-0.0025047913252255385j),0.0002
0.0004,(0.999992451711648-0.003339717397215709j),0.0002
0.0005,(0.9999888218643065-0.0041746403142656156j),0.0002
0.0006000000000000001,(0.9999844949125686-0.005009559494340233j),0.0002
0.0007,(0.9999794708601498-0.005844474355408563j),0.0002
0.0008,(0.9999737497112365-0.0066793843154414586j),0.0002
0.0009000000000000001,(0.9999673314705072-0.007514288792416147j),0.0002
0.001,(0.9999602161431339-0.008349187204312061j),0.0002
0.0011,(0.9999524037347601-0.009184078969114107j),0.0002
0.0012000000000000001,(0.9999438942515302-0.010018963504813289j),0.0002
0.0013000000000000002,(0.9999346877000553-0.010853840229405366j),0.0002
0.0014,(0.9999247840874518-0.011688708560892299j),0.0002
0.0015,(0.9999141834213092-0.012523567917283193j),0.0002
0.0016,(0.9999028857097132-0.013358417716592576j),0.0002
0.0017000000000000001,(0.9998908909612249-0.014193257376843193j),0.0002
0.0018000000000000002,(0.9998781991848976-0.015028086316065392j),0.0002
0.0019,(0.9998648103902676-0.015862903952297176j),0.0002
0.002,(0.9998507245873648-0.016697709703585258j),0.0002
0.0021000000000000003,(0.9998359417866943-0.017532502987984946j),0.0002
0.0022,(0.9998204619992499-0.018367283223561553j),0.0002
0.0023,(0.9998042852365125-0.019202049828389394j),0.0002
0.0024000000000000002,(0.9997874115104509-0.02003680222055273j),0.0002
0.0025,(0.999769840833526-0.02087153981814686j),0.0002
0.0026000000000000003,(0.9997515732186646-0.021706262039277332j),0.0002
0.0027,(0.9997326086792985-0.022540968302061794j),0.0002
0.0028,(0.9997129472293393-0.02337565802462906j),0.0002
0.0029000000000000002,(0.999692588883179-0.024210330625119982j),0.0002
0.003,(0.9996715336556983-0.025044985521688445j),0.0002
0.0031000000000000003,(0.9996497815622725-0.025879622132500512j),0.0002
0.0032,(0.9996273326187469-0.02671423987573594j),0.0002
0.0033,(0.9996041868414673-0.027548838169588585j),0.0002
0.0034000000000000002,(0.9995803442472577-0.02838341643226584j),0.0002
0.0035,(0.9995558048534294-0.029217974081990086j),0.0002
0.0036000000000000003,(0.9995305686777729-0.030052510536998162j),0.0002
0.0037,(0.9995046357385814-0.030887025215542784j),0.0002
0.0038,(0.9994780060546187-0.03172151753589199j),0.0002
0.0039000000000000003,(0.999450679645137-0.032555986916330534j),0.0002
0.004,(0.9994226565298734-0.03339043277515898j),0.0002
0.0041,(0.9993939367290636-0.034224854530695355j),0.0002
0.004200000000000001,(0.9993645202634025-0.03505925160127517j),0.0002
0.0043,(0.9993344071540998-0.035893623405251214j),0.0002
0.0044,(0.9993035974228341-0.03672796936099524j),0.0002
0.0045000000000000005,(0.9992720910917708-0.0375622888868966j),0.0002
0.0046,(0.9992398881835677-0.038396581401364725j),0.0002
0.0047,(0.9992069887213575-0.03923084632282737j),0.0002
0.0048000000000000004,(0.999173392728773-0.040065083069732985j),0.0002
0.0049,(0.9991391002299141-0.04089929106054978j),0.0002
0.005,(0.9991041112493814-0.04173346971376655j),0.0002
0.0051,(0.9990684258122604-0.04256761844789356j),0.0002
0.005200000000000001,(0.9990320439441133-0.04340173668146251j),0.0002
0.0053,(0.9989949656709911-0.04423582383302575j),0.0002
0.0054,(0.9989571910194305-0.045069879321159065j),0.0002
0.0055000000000000005,(0.9989187200164585-0.04590390256446116j),0.0002
0.0056,(0.9988795526895784-0.046737892981552266j),0.0002
0.0057,(0.9988396890667919-0.047571849991078115j),0.0002
0.0058000000000000005,(0.998799129176568-0.048405773011706434j),0.0002
0.0059,(0.9987578730478777-0.04923966146213047j),0.0002
0.006,(0.9987159207101685-0.05007351476106746j),0.0002
0.0061,(0.9986732721933765-0.050907332327259816j),0.0002
0.006200000000000001,(0.9986299275279196-0.05174111357947597j),0.0002
0.0063,(0.9985858867447085-0.052574857936509165j),0.0002
0.0064,(0.9985411498751289-0.05340856481718005j),0.0002
0.006500000000000001,(0.9984957169510589-0.054242233640335674j),0.0002
0.0066,(0.9984495880048597-0.05507586382484951j),0.0002
0.0067,(0.9984027630693736-0.055909454789623614j),0.0002
0.0068000000000000005,(0.9983552421779404-0.056743005953587486j),0.0002
0.006900000000000001,(0.9983070253643733-0.0575765167356983j),0.0002
0.007,(0.998258112662971-0.058409986554943144j),0.0002
0.0071,(0.9982085041085247-0.05924341483033736j),0.0002
0.007200000000000001,(0.9981581997363028-0.06007680098092636j),0.0002
0.0073,(0.9981071995820647-0.060910144425784914j),0.0002
0.0074,(0.9980555036820528-0.06174344458401793j),0.0002
0.007500000000000001,(0.9980031120729931-0.06257670087476311j),0.0002
0.0076,(0.9979500247920958-0.06340991271718659j),0.0002
0.0077,(0.9978962418770593-0.0642430795304877j),0.0002
0.0078000000000000005,(0.9978417633660642-0.06507620073389712j),0.0002
0.0079,(0.9977865892977842-0.06590927574667836j),0.0002
0.008,(0.9977307197113585-0.06674230398812724j),0.0002
0.0081,(0.9976741546464322-0.06757528487757294j),0.0002
0.0082,(0.9976168941431229-0.06840821783437882j),0.0002
0.0083,(0.9975589382420398-0.06924110227794066j),0.0002
0.008400000000000001,(0.9975002869842688-0.07007393762769028j),0.0002
0.0085,(0.9974409404113891-0.07090672330309397j),0.0002
0.0086,(0.9973808985654604-0.07173945872365207j),0.0002
0.008700000000000001,(0.9973201614890204-0.07257214330890199j),0.0002
0.0088,(0.9972587292251086-0.07340477647841616j),0.0002
0.0089,(0.9971966018172331-0.07423735765180403j),0.0002
0.009000000000000001,(0.9971337793093941-0.07506988624871128j),0.0002
0.0091,(0.9970702617460707-0.0759023616888221j),0.0002
0.0092,(0.9970060491722382-0.07673478339185615j),0.0002
0.009300000000000001,(0.99694114163334-0.07756715077757272j),0.0002
0.0094,(0.9968755391753158-0.07839946326576994j),0.0002
0.0095,(0.9968092418445877-0.07923172027628314j),0.0002
0.009600000000000001,(0.9967422496880587-0.08006392122898838j),0.0002
0.0097,(0.9966745627531165-0.08089606554379988j),0.0002
0.0098,(0.9966061810876404-0.08172815264067403j),0.0002
0.0099,(0.9965371047399808-0.08256018193960579j),0.0002
0.01,(0.9964673337589887-0.08339215286063172j),0.0002
0.010100000000000001,(0.9963968681939804-0.0842240648238297j),0.0002
0.0102,(0.9963257080947736-0.0850559172493189j),0.0002
0.0103,(0.996253853511659-0.08588770955726116j),0.0002
0.010400000000000001,(0.9961813044954204-0.08671944116786025j),0.0002
0.0105,(0.9961080610973161-0.08755111150136308j),0.0002
0.0106,(0.9960341233690906-0.08838271997806026j),0.0002
0.010700000000000001,(0.99595949136298-0.08921426601828528j),0.0002
0.0108,(0.9958841651316965-0.09004574904241593j),0.0002
0.0109,(0.9958081447284404-0.09087716847087553j),0.0002
0.011000000000000001,(0.9957314302068894-0.09170852372413046j),0.0002
0.0111,(0.9956540216212126-0.09253981422269428j),0.0002
0.0112,(0.9955759190260645-0.09337103938712456j),0.0002
0.011300000000000001,(0.9954971224765755-0.09420219863802655j),0.0002
0.0114,(0.995417632028352-0.09503329139605113j),0.0002
0.0115,(0.995337447737518-0.09586431708189554j),0.0002
0.011600000000000001,(0.9952565696606358-0.09669527511630611j),0.0002
0.0117,(0.9951749978547891-0.09752616492007585j),0.0002
0.0118,(0.9950927323775264-0.09835698591404557j),0.0002
0.0119,(0.9950097732868758-0.09918773751910437j),0.0002
0.012,(0.9949261206413658-0.10001841915619243j),0.0002
0.012100000000000001,(0.9948417744999934-0.10084903024629699j),0.0002
0.0122,(0.9947567349222437-0.10167957021045569j),0.0002
0.0123,(0.9946710019680899-0.1025100384697566j),0.0002
0.012400000000000001,(0.9945845756979801-0.10334043444533798j),0.0002
0.0125,(0.9944974561728535-0.10417075755838971j),0.0002
0.0126,(0.9944096434541271-0.10500100723015311j),0.0002
0.012700000000000001,(0.9943211376037027-0.10583118288191919j),0.0002
0.0128,(0.9942319386839682-0.10666128393503413j),0.0002
0.0129,(0.9941420467577867-0.10749130981089466j),0.0002
0.013000000000000001,(0.9940514618885151-0.10832125993095111j),0.0002
0.0131,(0.9939601841399863-0.1091511337167073j),0.0002
0.0132,(0.9938682135765152-0.109980930589721j),0.0002
0.013300000000000001,(0.9937755502629-0.11081064997160346j),0.0002
0.0134,(0.9936821942644293-0.11164029128402096j),0.0002
0.0135,(0.9935881456468674-0.1124698539486953j),0.0002
0.013600000000000001,(0.9934934044764594-0.11329933738740268j),0.0002
0.0137,(0.9933979708199434-0.11412874102197604j),0.0002
0.013800000000000002,(0.9933018447445304-0.11495806427430341j),0.0002
0.013900000000000001,(0.9932050263179101-0.11578730656633099j),0.0002
0.014,(0.9931075156082735-0.11661646732006005j),0.0002
0.014100000000000001,(0.9930093126842723-0.11744554595754989j),0.0002
0.0142,(0.9929104176150579-0.11827454190092097j),0.0002
0.0143,(0.9928108304702518-0.11910345457234581j),0.0002
0.014400000000000001,(0.9927105513199659-0.11993228339406006j),0.0002
0.0145,(0.9926095802347928-0.12076102778835705j),0.0002
0.0146,(0.9925079172858023-0.12158968717758972j),0.0002
0.014700000000000001,(0.9924055625445556-0.12241826098417048j),0.0002
0.0148,(0.9923025160830832-0.12324674863057251j),0.0002
0.0149,(0.9921987779739131-0.12407514953932905j),0.0002
0.015000000000000001,(0.9920943482900468-0.12490346313303484j),0.0002
0.0151,(0.9919892271049636-0.1257316888343459j),0.0002
0.0152,(0.9918834144926347-0.12655982606597999j),0.0002
0.015300000000000001,(0.9917769105275048-0.12738787425071688j),0.0002
0.0154,(0.9916697152845046-0.1282158328114006j),0.0002
0.0155,(0.991561828839046-0.12904370117093542j),0.0002
0.015600000000000001,(0.9914532512670275-0.12987147875229121j),0.0002
0.015700000000000002,(0.9913439826448226-0.13069916497850131j),0.0002
0.0158,(0.9912340230492813-0.1315267592726621j),0.0002
0.0159,(0.9911233725577523-0.13235426105793732j),0.0002
0.016,(0.9910120312480492-0.13318166975755286j),0.0002
0.0161,(0.9908999991984782-0.1340089847948011j),0.0002
0.0162,(0.9907872764878191-0.13483620559304016j),0.0002
0.016300000000000002,(0.9906738631953431-0.13566333157569585j),0.0002
0.0164,(0.9905597594007883-0.1364903621662597j),0.0002
0.0165,(0.9904449651843826-0.137317296788288j),0.0002
