t,signal,gamma
0.0,(0.9999999999999901+1.2780914022438028e-15j),0.02
0.0001,(0.9999878807296826+0.00020488986181074954j),0.02
0.0002,(0.9999757196517126+0.00040977475421220334j),0.02
0.00030000000000000003,(0.9999635167675922+0.0006146546687018768j),0.02
0.0004,(0.999951272078857+0.0008195295967763732j),0.02
0.0005,(0.999938985587023+0.001024399529932707j),0.02
0.0006000000000000001,(0.9999266572936262+0.0012292644596689905j),0.02
0.0007,(0.9999142872001913+0.0014341243774833963j),0.02
0.0008,(0.9999018753082617+0.0016389792748742295j),0.02
0.0009000000000000001,(0.999889421619359+0.0018438291433403409j),0.02
0.001,(0.9998769261350249+0.002048673974381369j),0.02
0.0011,(0.999864388856797+0.0022535137594968052j),0.02
0.0012000000000000001,(0.9998518097862149+0.0024583484901871022j),0.02
0.0013000000000000002,(0.9998391889248186+0.0026631781579529307j),0.02
0.0014,(0.9998265262741468+0.002868002754294868j),0.02
0.0015,(0.9998138218357544+0.0030728222707147954j),0.02
0.0016,(0.9998010756111777+0.0032776366987145268j),0.02
0.0017000000000000001,(0.9997882876019664+0.003482446029796191j),0.02
0.0018000000000000002,(0.9997754578096758+0.0036872502554626436j),0.02
0.0019,(0.9997625862358477+0.0038920493672167816j),0.02
0.002,(0.9997496728820437+0.004096843356562458j),0.02
0.0021000000000000003,(0.9997367177498144+0.004301632215003223j),0.02
0.0022,(0.9997237208407153+0.004506415934043773j),0.02
0.0023,(0.9997106821563098+0.004711194505188871j),0.02
0.0024000000000000002,(0.9996976016981503+0.004915967919943787j),0.02
0.0025,(0.9996844794678013+0.005120736169814281j),0.02
0.0026000000000000003,(0.999671315466827+0.005325499246305882j),0.02
0.0027,(0.9996581096967943+0.00553025714092571j),0.02
0.0028,(0.9996448621592658+0.005735009845180194j),0.02
0.0029000000000000002,(0.9996315728558152+0.005939757350576912j),0.02
0.003,(0.9996182417880083+0.006144499648624056j),0.02
0.0031000000000000003,(0.9996048689574181+0.006349236730828808j),0.02
0.0032,(0.9995914543656204+0.006553968588700548j),0.02
0.0033,(0.9995779980141822+0.00675869521374805j),0.02
0.0034000000000000002,(0.999564499904689+0.006963416597480946j),0.02
0.0035,(0.9995509600387186+0.007168132731408863j),0.02
0.0036000000000000003,(0.999537378417852+0.007372843607042239j),0.02
0.0037,(0.9995237550436638+0.007577549215891767j),0.02
0.0038,(0.9995100899177485+0.007782249549468549j),0.02
0.0039000000000000003,(0.9994963830416881+0.007986944599284474j),0.02
0.004,(0.9994826344170685+0.008191634356851392j),0.02
0.0041,(0.999468844045471+0.008396318813681374j),0.02
