t,signal,gamma
0.0,(1.0000000000000056+2.6764011742518717e-14j),0.0002
0.0001,(0.999999863009807+0.000204414753557778j),0.0002
0.0002,(0.9999996842318921+0.00040882945027572283j),0.0002
0.00030000000000000003,(0.9999994636662719+0.0006132440816385761j),0.0002
0.0004,(0.9999992013129612+0.0008176586391039693j),0.0002
0.0005,(0.9999988971719851+0.0010220731141301538j),0.0002
0.0006000000000000001,(0.9999985512433649+0.0012264874981748452j),0.0002
0.0007,(0.9999981635271273+0.0014309017826967267j),0.0002
0.0008,(0.9999977340232923+0.0016353159591527924j),0.0002
0.0009000000000000001,(0.9999972627318943+0.0018397300190019074j),0.0002
0.001,(0.9999967496529586+0.002044143953701607j),0.0002
0.0011,(0.9999961947865189+0.0022485577547103636j),0.0002
0.0012000000000000001,(0.9999955981326062+0.0024529714134860093j),0.0002
0.0013000000000000002,(0.9999949596912612+0.0026573849214860867j),0.0002
0.0014,(0.9999942794625107+0.0028617982701697083j),0.0002
0.0015,(0.9999935574464002+0.0030662114509931366j),0.0002
0.0016,(0.9999927936429664+0.0032706244554169214j),0.0002
0.0017000000000000001,(0.9999919880522542+0.003475037274897365j),0.0002
0.0018000000000000002,(0.9999911406743031+0.003679449900892812j),0.0002
0.0019,(0.9999902515091603+0.0038838623248622184j),0.0002
0.002,(0.9999893205568736+0.004088274538262389j),0.0002
0.0021000000000000003,(0.9999883478174929+0.004292686532552107j),0.0002
0.0022,(0.9999873332910636+0.0044970982991899j),0.0002
0.0023,(0.9999862769776409+0.004701509829633534j),0.0002
0.0024000000000000002,(0.9999851788772852+0.0049059211153407965j),0.0002
0.0025,(0.999984038990041+0.005110332147770723j),0.0002
0.0026000000000000003,(0.9999828573159728+0.005314742918380556j),0.0002
0.0027,(0.9999816338551374+0.005519153418628746j),0.0002
0.0028,(0.9999803686075979+0.005723563639974292j),0.0002
0.0029000000000000002,(0.9999790615734182+0.005927973573874561j),0.0002
0.003,(0.9999777127526575+0.006132383211787999j),0.0002
0.0031000000000000003,(0.9999763221453835+0.006336792545172635j),0.0002
0.0032,(0.9999748897516668+0.006541201565487353j),0.0002
0.0033,(0.9999734155715762+0.006745610264189664j),0.0002
0.0034000000000000002,(0.9999718996051846+0.0069500186327386936j),0.0002
0.0035,(0.9999703418525578+0.007154426662592365j),0.0002
0.0036000000000000003,(0.9999687423137793+0.007358834345208521j),0.0002
0.0037,(0.9999671009889237+0.007563241672045986j),0.0002
0.0038,(0.9999654178780698+0.007767648634563389j),0.0002
0.0039000000000000003,(0.9999636929812938+0.007972055224218998j),0.0002
0.004,(0.9999619262986857+0.008176461432470665j),0.0002
0.0041,(0.9999601178303174+0.00838086725077708j),0.0002
0.004200000000000001,(0.9999582675762837+0.00858527267059654j),0.0002
0.0043,(0.9999563755366673+0.00878967768338747j),0.0002
0.0044,(0.9999544417115604+0.008994082280609333j),0.0002
0.0045000000000000005,(0.9999524661010535+0.009198486453719288j),0.0002
0.0046,(0.9999504487052372+0.009402890194176302j),0.0002
0.0047,(0.9999483895242052+0.009607293493439428j),0.0002
0.0048000000000000004,(0.999946288558056+0.00981169634296652j),0.0002
0.0049,(0.9999441458068797+0.010016098734216198j),0.0002
0.005,(0.9999419612707874+0.01022050065864752j),0.0002
0.0051,(0.9999397349498735+0.010424902107719097j),0.0002
0.005200000000000001,(0.9999374668442433+0.010629303072888726j),0.0002
0.0053,(0.9999351569539944+0.010833703545616111j),0.0002
0.0054,(0.9999328052792433+0.01103810351735954j),0.0002
0.0055000000000000005,(0.9999304118200925+0.01124250297957707j),0.0002
0.0056,(0.9999279765766526+0.011446901923728709j),0.0002
0.0057,(0.9999254995490368+0.011651300341272085j),0.0002
0.0058000000000000005,(0.9999229807373554+0.011855698223666356j),0.0002
0.0059,(0.9999204201417256+0.012060095562370069j),0.0002
0.006,(0.999917817762268+0.01226449234884287j),0.0002
0.0061,(0.9999151735990932+0.012468888574543027j),0.0002
0.006200000000000001,(0.9999124876523284+0.012673284230929184j),0.0002
0.0063,(0.99990975992209+0.012877679309460084j),0.0002
0.0064,(0.9999069904085078+0.01308207380159583j),0.0002
0.006500000000000001,(0.9999041791117032+0.0132864676987943j),0.0002
0.0066,(0.9999013260318046+0.013490860992514479j),0.0002
0.0067,(0.9998984311689422+0.013695253674216175j),0.0002
0.0068000000000000005,(0.9998954945232442+0.013899645735357421j),0.0002
0.006900000000000001,(0.9998925160948463+0.014104037167398267j),0.0002
0.007,(0.9998894958838807+0.014308427961796955j),0.0002
0.0071,(0.9998864338904834+0.014512818110013056j),0.0002
0.007200000000000001,(0.9998833301147946+0.01471720760350569j),0.0002
0.0073,(0.9998801845569526+0.014921596433734285j),0.0002
0.0074,(0.9998769972170978+0.015125984592157051j),0.0002
0.007500000000000001,(0.9998737680953735+0.015330372070234006j),0.0002
0.0076,(0.999870497191928+0.015534758859424425j),0.0002
0.0077,(0.999867184506899+0.015739144951187754j),0.0002
0.0078000000000000005,(0.999863830040441+0.015943530336982342j),0.0002
0.0079,(0.99986043379271+0.01614791500826919j),0.0002
0.008,(0.9998569957638455+0.016352298956505956j),0.0002
0.0081,(0.9998535159540066+0.01655668217315345j),0.0002
0.0082,(0.9998499943633481+0.016761064649669963j),0.0002
0.0083,(0.9998464309920319+0.01696544637751576j),0.0002
0.008400000000000001,(0.9998428258402129+0.017169827348150396j),0.0002
0.0085,(0.9998391789080493+0.017374207553033053j),0.0002
0.0086,(0.999835490195708+0.01757858698362327j),0.0002
0.008700000000000001,(0.9998317597033453+0.017782965631381348j),0.0002
0.0088,(0.9998279874311344+0.017987343487765955j),0.0002
0.0089,(0.9998241733792438+0.018191720544237608j),0.0002
0.009000000000000001,(0.9998203175478328+0.01839609679225565j),0.0002
0.0091,(0.9998164199370849+0.01860047222328023j),0.0002
0.0092,(0.9998124805471625+0.01880484682877031j),0.0002
0.009300000000000001,(0.9998084993782483+0.019009220600186363j),0.0002
0.0094,(0.9998044764305138+0.019213593528988465j),0.0002
0.0095,(0.9998004117041378+0.019417965606635838j),0.0002
0.009600000000000001,(0.9997963051993004+0.019622336824589217j),0.0002
0.0097,(0.9997921569161807+0.01982670717430777j),0.0002
0.0098,(0.9997879668549688+0.020031076647252136j),0.0002
0.0099,(0.9997837350158414+0.02023544523488206j),0.0002
0.01,(0.9997794613989893+0.02043981292865785j),0.0002
0.010100000000000001,(0.9997751460045982+0.02064417972003979j),0.0002
0.0102,(0.9997707888328625+0.020848545600487607j),0.0002
0.0103,(0.9997663898839741+0.02105291056146144j),0.0002
0.010400000000000001,(0.9997619491581241+0.021257274594422403j),0.0002
0.0105,(0.9997574666555041+0.02146163769083035j),0.0002
0.0106,(0.999752942376321+0.021665999842145102j),0.0002
0.010700000000000001,(0.9997483763207663+0.021870361039827566j),0.0002
0.0108,(0.9997437684890429+0.022074721275338154j),0.0002
0.0109,(0.9997391188813548+0.022279080540137407j),0.0002
0.011000000000000001,(0.9997344274979023+0.022483438825685674j),0.0002
0.0111,(0.9997296943388898+0.022687796123443304j),0.0002
0.0112,(0.9997249194045355+0.022892152424871474j),0.0002
0.011300000000000001,(0.9997201026950416+0.02309650772143031j),0.0002
0.0114,(0.9997152442106136+0.02330086200458083j),0.0002
