t,signal,gamma
0.0,(1.0000000000000007+3.664840512226236e-16j),0.02
0.0001,(0.9999572179864661-0.0007133032293712773j),0.02
0.0002,(0.9999139292274813-0.0014265455637157399j),0.02
0.00030000000000000003,(0.9998701337881709-0.0021397266442820194j),0.02
0.0004,(0.9998258317339092-0.002852846112381328j),0.02
0.0005,(0.9997810231303454-0.00356590360938602j),0.02
0.0006000000000000001,(0.9997357080433602-0.004278898776731315j),0.02
0.0007,(0.9996898865390931-0.004991831255914184j),0.02
0.0008,(0.9996435586839387-0.005704700688494609j),0.02
0.0009000000000000001,(0.9995967245445502-0.006417506716094365j),0.02
0.001,(0.9995493841878236-0.007130248980398211j),0.02
0.0011,(0.9995015376809049-0.007842927123154906j),0.02
0.0012000000000000001,(0.9994531850912014-0.008555540786174798j),0.02
0.0013000000000000002,(0.9994043264863748-0.009268089611332223j),0.02
0.0014,(0.9993549619343315-0.009980573240565296j),0.02
0.0015,(0.9993050915032241-0.01069299131587582j),0.02
0.0016,(0.9992547152614809-0.011405343479329144j),0.02
0.0017000000000000001,(0.9992038332777577-0.012117629373054883j),0.02
0.0018000000000000002,(0.9991524456209777-0.01282984863924668j),0.02
0.0019,(0.9991005523603013-0.01354200092016266j),0.02
0.002,(0.9990481535651663-0.01425408585812559j),0.02
0.0021000000000000003,(0.9989952493052361-0.014966103095522513j),0.02
0.0022,(0.9989418396504369-0.015678052274806134j),0.02
0.0023,(0.9988879246709524-0.016389933038493783j),0.02
0.0024000000000000002,(0.9988335044372063-0.01710174502916788j),0.02
0.0025,(0.9987785790198835-0.017813487889476984j),0.02
0.0026000000000000003,(0.9987231484899214-0.018525161262134483j),0.02
0.0027,(0.9986672129184964-0.019236764789920063j),0.02
0.0028,(0.9986107723770445-0.019948298115679122j),0.02
0.0029000000000000002,(0.9985538269372632-0.020659760882323838j),0.02
0.003,(0.9984963766710856-0.021371152732831748j),0.02
0.0031000000000000003,(0.9984384216507042-0.022082473310247725j),0.02
0.0032,(0.9983799619485598-0.022793722257682638j),0.02
