t,signal,gamma
0.0,(0.9999999999999998+5.784218590210166e-16j),0.01
0.0001,(0.9999843139937119-0.0005013265245734308j),0.01
0.0002,(0.9999683768459638-0.00100263749427516j),0.01
0.00030000000000000003,(0.9999521885684918-0.0015039327834597183j),0.01
0.0004,(0.9999357491731033-0.002005212266490893j),0.01
0.0005,(0.9999190586716695-0.0025064758177394597j),0.01
0.0006000000000000001,(0.9999021170761129-0.0030077233115850697j),0.01
0.0007,(0.9998849243984352-0.0035089546224148413j),0.01
0.0008,(0.999867480650685-0.004010169624623356j),0.01
0.0009000000000000001,(0.9998497858449826-0.004511368192613825j),0.01
0.001,(0.9998318399935082-0.005012550200797646j),0.01
0.0011,(0.9998136431085126-0.005513715523593318j),0.01
0.0012000000000000001,(0.9997951952022905-0.006014864035428332j),0.01
0.0013000000000000002,(0.9997764962872233-0.00651599561073706j),0.01
0.0014,(0.9997575463757334-0.007017110123963982j),0.01
0.0015,(0.9997383454803274-0.007518207449559777j),0.01
0.0016,(0.9997188936135541-0.008019287461984163j),0.01
0.0017000000000000001,(0.9996991907880326-0.008520350035705409j),0.01
0.0018000000000000002,(0.9996792370164547-0.00902139504519885j),0.01
0.0019,(0.9996590323115585-0.00952242236494952j),0.01
0.002,(0.9996385766861595-0.010023431869450206j),0.01
0.0021000000000000003,(0.9996178701531278-0.010524423433201771j),0.01
0.0022,(0.99959691272539-0.011025396930713995j),0.01
0.0023,(0.9995757044159543-0.011526352236504386j),0.01
0.0024000000000000002,(0.9995542452378705-0.012027289225099469j),0.01
0.0025,(0.9995325352042671-0.01252820777103371j),0.01
0.0026000000000000003,(0.9995105743283257-0.013029107748850906j),0.01
0.0027,(0.9994883626232969-0.013529989033102702j),0.01
0.0028,(0.9994659001024871-0.014030851498349473j),0.01
0.0029000000000000002,(0.9994431867792763-0.01453169501915988j),0.01
0.003,(0.9994202226670922-0.015032519470112016j),0.01
0.0031000000000000003,(0.9993970077794355-0.015533324725791864j),0.01
0.0032,(0.9993735421298707-0.01603411066079432j),0.01
0.0033,(0.9993498257320192-0.016534877149723366j),0.01
0.0034000000000000002,(0.9993258585995698-0.017035624067191196j),0.01
0.0035,(0.9993016407462676-0.017536351287819184j),0.01
0.0036000000000000003,(0.9992771721859263-0.01803705868623741j),0.01
0.0037,(0.9992524529324205-0.018537746137084504j),0.01
0.0038,(0.999227482999683-0.019038413515008564j),0.01
0.0039000000000000003,(0.999202262401723-0.019539060694665992j),0.01
0.004,(0.9991767911525882-0.020039687550722357j),0.01
0.0041,(0.9991510692664164-0.020540293957852635j),0.01
0.004200000000000001,(0.9991250967573889-0.02104087979074013j),0.01
0.0043,(0.999098873639759-0.02154144492407707j),0.01
0.0044,(0.9990723999278363-0.022041989232566082j),0.01
0.0045000000000000005,(0.9990456756359976-0.022542512590917305j),0.01
0.0046,(0.9990187007786803-0.023043014873850742j),0.01
0.0047,(0.9989914753703858-0.02354349595609555j),0.01
0.0048000000000000004,(0.9989639994256719-0.024043955712389882j),0.01
0.0049,(0.9989362729591728-0.02454439401748147j),0.01
0.005,(0.9989082959855666-0.025044810746126682j),0.01
0.0051,(0.9988800685196134-0.02554520577309215j),0.01
0.005200000000000001,(0.9988515905761152-0.026045578973152538j),0.01
0.0053,(0.9988228621699595-0.02654593022109301j),0.01
0.0054,(0.9987938833160844-0.027046259391707194j),0.01
0.0055000000000000005,(0.9987646540294782-0.02754656635979894j),0.01
0.0056,(0.9987351743252203-0.028046851000181134j),0.01
0.0057,(0.998705444218416-0.028547113187675752j),0.01
0.0058000000000000005,(0.9986754637242752-0.029047352797115393j),0.01
0.0059,(0.9986452328580389-0.029547569703340756j),0.01
0.006,(0.9986147516350158-0.030047763781203295j),0.01
0.0061,(0.9985840200705931-0.030547934905563342j),0.01
0.006200000000000001,(0.9985530381802-0.03104808295129114j),0.01
0.0063,(0.9985218059793411-0.03154820779326702j),0.01
0.0064,(0.9984903234835817-0.03204830930637972j),0.01
0.006500000000000001,(0.9984585907085402-0.032548387365528945j),0.01
0.0066,(0.9984266076699099-0.03304844184562409j),0.01
0.0067,(0.9983943743834481-0.033548472621583475j),0.01
0.0068000000000000005,(0.9983618908649573-0.0340484795683357j),0.01
0.006900000000000001,(0.9983291571303157-0.03454846256081967j),0.01
0.007,(0.9982961731954648-0.03504842147398318j),0.01
0.0071,(0.9982629390764071-0.035548356182784895j),0.01
0.007200000000000001,(0.9982294547891951-0.03604826656219312j),0.01
0.0073,(0.9981957203499647-0.03654815248718533j),0.01
0.0074,(0.9981617357749009-0.03704801383275045j),0.01
0.007500000000000001,(0.9981275010802523-0.03754785047388628j),0.01
0.0076,(0.99809301628233-0.03804766228560116j),0.01
0.0077,(0.9980582813975176-0.03854744914291344j),0.01
0.0078000000000000005,(0.9980232964422447-0.039047210920851644j),0.01
0.0079,(0.9979880614330116-0.03954694749445476j),0.01
0.008,(0.9979525763863836-0.040046658738771j),0.01
0.0081,(0.9979168413189808-0.0405463445288597j),0.01
0.0082,(0.9978808562474977-0.041046004739790046j),0.01
0.0083,(0.9978446211886813-0.04154563924664211j),0.01
0.008400000000000001,(0.9978081361593383-0.042045247924504654j),0.01
0.0085,(0.9977714011763478-0.04254483064847896j),0.01
0.0086,(0.9977344162566433-0.04304438729367558j),0.01
0.008700000000000001,(0.9976971814172273-0.04354391773521486j),0.01
0.0088,(0.9976596966751542-0.04404342184822879j),0.01
0.0089,(0.9976219620475575-0.044542899507858745j),0.01
0.009000000000000001,(0.9975839775516144-0.04504235058925804j),0.01
0.0091,(0.997545743204576-0.045541774967588995j),0.01
0.0092,(0.9975072590237563-0.04604117251802505j),0.01
0.009300000000000001,(0.997468525026522-0.046540543115750656j),0.01
0.0094,(0.9974295412303099-0.04703988663596008j),0.01
0.0095,(0.9973903076526233-0.04753920295385958j),0.01
0.009600000000000001,(0.9973508243110153-0.04803849194466408j),0.01
0.0097,(0.9973110912231085-0.04853775348360102j),0.01
0.0098,(0.9972711084065888-0.04903698744590751j),0.01
0.0099,(0.9972308758792012-0.049536193706832495j),0.01
0.01,(0.9971903936587593-0.05003537214163449j),0.01
0.010100000000000001,(0.9971496617631308-0.050534522625583576j),0.01
0.0102,(0.9971086802102446-0.05103364503396087j),0.01
0.0103,(0.997067449018102-0.05153273924205791j),0.01
0.010400000000000001,(0.9970259682047578-0.05203180512517751j),0.01
0.0105,(0.9969842377883342-0.05253084255863256j),0.01
0.0106,(0.996942257787015-0.053029851417748575j),0.01
0.010700000000000001,(0.9969000282190402-0.053528831577860876j),0.01
0.0108,(0.9968575491027205-0.05402778291431568j),0.01
0.0109,(0.9968148204564204-0.05452670530247168j),0.01
0.011000000000000001,(0.9967718422985719-0.05502559861769725j),0.01
0.0111,(0.9967286146476696-0.05552446273537256j),0.01
0.0112,(0.9966851375222685-0.05602329753088878j),0.01
0.011300000000000001,(0.996641410940991-0.056522102879648234j),0.01
0.0114,(0.9965974349225101-0.057020878657064865j),0.01
0.0115,(0.9965532094855711-0.05751962473856336j),0.01
0.011600000000000001,(0.9965087346489756-0.058018340999580614j),0.01
0.0117,(0.9964640104315945-0.05851702731556322j),0.01
0.0118,(0.9964190368523504-0.059015683561971j),0.01
0.0119,(0.9963738139302369-0.05951430961427417j),0.01
0.012,(0.9963283416843081-0.06001290534795445j),0.01
0.012100000000000001,(0.9962826201336747-0.060511470638504525j),0.01
0.0122,(0.9962366492975174-0.06101000536143025j),0.01
0.0123,(0.9961904291950794-0.06150850939224713j),0.01
0.012400000000000001,(0.9961439598456489-0.06200698260648305j),0.01
0.0125,(0.9960972412685993-0.06250542487967786j),0.01
0.0126,(0.9960502734833555-0.06300383608738226j),0.01
0.012700000000000001,(0.9960030565093994-0.06350221610515888j),0.01
0.0128,(0.9959555903662883-0.06400056480858218j),0.01
0.0129,(0.9959078750736243-0.06449888207323816j),0.01
0.013000000000000001,(0.995859910651093-0.06499716777472454j),0.01
0.0131,(0.9958116971184214-0.06549542178865138j),0.01
0.0132,(0.9957632344954016-0.06599364399063912j),0.01
0.013300000000000001,(0.9957145228019091-0.06649183425632163j),0.01
0.0134,(0.9956655620578543-0.0669899924613442j),0.01
0.0135,(0.995616352283227-0.06748811848136278j),0.01
0.013600000000000001,(0.9955668934980677-0.06798621219204724j),0.01
0.0137,(0.9955171857224896-0.0684842734690781j),0.01
0.013800000000000002,(0.995467228976657-0.06898230218814787j),0.01
0.013900000000000001,(0.995417023280809-0.06948029822496178j),0.01
0.014,(0.995366568655235-0.06997826145523642j),0.01
0.014100000000000001,(0.9953158651202901-0.07047619175470128j),0.01
0.0142,(0.9952649126963933-0.07097408899909667j),0.01
0.0143,(0.995213711404029-0.07147195306417581j),0.01
0.014400000000000001,(0.9951622612637315-0.07196978382570482j),0.01
0.0145,(0.9951105622961074-0.07246758115946086j),0.01
0.0146,(0.9950586145218234-0.07296534494123352j),0.01
0.014700000000000001,(0.9950064179616082-0.07346307504682545j),0.01
0.0148,(0.9949539726362505-0.07396077135205018j),0.01
0.0149,(0.994901278566598-0.07445843373273536j),0.01
0.015000000000000001,(0.9948483357735735-0.07495606206471939j),0.01
0.0151,(0.9947951442781421-0.07545365622385394j),0.01
0.0152,(0.9947417041013471-0.07595121608600282j),0.01
0.015300000000000001,(0.9946880152642872-0.07644874152704237j),0.01
0.0154,(0.994634077788123-0.07694623242286107j),0.01
0.0155,(0.9945798916940767-0.07744368864936071j),0.01
0.015600000000000001,(0.994525457003432-0.07794111008245494j),0.01
0.015700000000000002,(0.9944707737375376-0.0784384965980698j),0.01
0.0158,(0.9944158419178086-0.07893584807214478j),0.01
