gamma,Pauli_string,energy_gap
0.0001,IIIIII,89.70548572214555
0.0001,IIIIII,89.70548572214555
0.0001,XXXXXX,89.73047870423477
0.0001,YYYYYY,89.73047870423477
0.0001,ZZZZZZ,89.70548572214555
0.0002,IIIIII,89.69298773874937
0.0002,IIIIII,89.69298773874937
0.0002,XXXXXX,89.74297173964523
0.0002,YYYYYY,89.74297173964523
0.0002,ZZZZZZ,89.69298773874937
0.0005,IIIIII,89.65549026300813
0.0005,IIIIII,89.65549026300813
0.0005,XXXXXX,89.78042145120975
0.0005,YYYYYY,89.78042145120975
0.0005,ZZZZZZ,89.65549026300813
0.001,IIIIII,89.59298381884506
0.001,IIIIII,89.59298381884506
0.001,XXXXXX,89.84277867886836
0.001,YYYYYY,89.84277867886836
0.001,ZZZZZZ,89.59298381884506
0.002,IIIIII,89.46792479094975
0.002,IIIIII,89.46792479094975
0.002,XXXXXX,89.96718168503118
0.002,YYYYYY,89.96718168503118
0.002,ZZZZZZ,89.46792479094975
0.005,IIIIII,89.09235681655592
0.005,IIIIII,89.09235681655592
0.005,XXXXXX,90.33829426620916
0.005,YYYYYY,90.33829426620916
0.005,ZZZZZZ,89.09235681655592
0.01,IIIIII,88.4647083159441
0.01,IIIIII,88.4647083159441
0.01,XXXXXX,90.95014375605957
0.01,YYYYYY,90.95014375605957
0.01,ZZZZZZ,88.4647083159441
0.02,IIIIII,87.20385293248252
0.02,IIIIII,87.20385293248252
0.02,XXXXXX,92.16808121849483
0.02,YYYYYY,92.16808121849483
0.02,ZZZZZZ,87.20385293248252
0.03,IIIIII,85.93053909487342
0.03,IIIIII,85.93053909487342
0.03,XXXXXX,93.36603613424198
0.03,YYYYYY,93.36603613424198
0.03,ZZZZZZ,85.93053909487342
0.05,IIIIII,83.31845516409541
0.05,IIIIII,83.31845516409541
0.05,XXXXXX,95.68859367768651
0.05,YYYYYY,95.68859367768651
0.05,ZZZZZZ,83.31845516409541
0.1,IIIIII,75.7317498064005
0.1,IIIIII,75.7317498064005
0.1,XXXXXX,99.45901574705866
0.1,YYYYYY,99.45901574705866
0.1,ZZZZZZ,75.7317498064005
