gamma,noisy,first_order,second_order,f_RE,s_RE
0.0001,18.83424249975921,18.83331430776945,18.83331407290966,18.833316162614206,18.8333140745082
0.0002,18.83517069174814,18.83331501228523,18.83331407300347,18.83332241885283,18.833314085823858
0.0005,18.837953858742566,18.83331994188884,18.83331407471779,18.833365994028853,18.833314273975493
0.001,18.842587775597675,18.833337534184775,18.83331408754738,18.833520165598213,18.833315669186806
0.002,18.85183801700919,18.8334078012684,18.83331418925256,18.834125937360348,18.833326647917975
0.005,18.87944826495213,18.833897720506314,18.833315850120357,18.83816461524173,18.833501691984267
0.01,18.924998809399323,18.835634706425086,18.83332783284917,18.85135763502785,18.83470427872412
0.02,19.014362912373844,18.84248943177367,18.833419261389984,18.8962747031374,18.842870148165797
0.03,19.101433423973006,18.85372486887127,18.833662105582953,18.95815194473882,18.86110248303481
0.05,19.268797394387462,18.88870884843048,18.834962767210506,19.109499885141627,18.92981896414701
0.1,19.64888594034416,19.04007583963958,18.84963620660431,19.754887419690867,16.624636466052962
