gamma,noisy,first_order,second_order,f_RE,s_RE
0.0001,64.65289041228687,64.6652247472412,64.6652241527076,64.6651329844593,64.66522395508576
0.0002,64.64055607733253,64.66522653078,64.66522415280215,64.66486105215077,64.66522257749025
0.0005,64.60354950545697,64.66523901308577,64.66522415523647,64.66298390507717,64.66519980497047
0.001,64.54185999782817,64.66528356881592,64.66522418226484,64.65645274556131,64.66503286334425
0.002,64.41843642684042,64.66546149896588,64.66522453577619,64.63158790639702,64.66374861347516
0.005,64.04781009308357,64.66669610506978,64.66523662863023,64.47908125442464,64.64459750963334
0.01,63.42892408109773,64.67096957393268,64.66539893080594,64.04712602312406,64.52881994163005
0.02,62.18687858826351,64.68632452038253,64.66743512268579,62.155926823972734,63.921912207862775
0.03,60.93951679691615,64.70724933909113,64.67382749417698,60.90846370180898,65.00115683376544
0.05,58.43129640079903,64.7509078435514,64.70235683409658,58.358984239508054,63.40147669180939
0.1,52.11168495804666,64.79354426081835,64.81940186672036,51.84052613732682,57.894963908939175
