gamma,noisy,first_order,second_order,f_RE,s_RE
0.0001,34.399051444946046,34.40422674142563,34.404227144038714,34.404204736227314,34.40422711505015
0.0002,34.393876148467164,34.40422553573142,34.404227141078266,34.404137745983775,34.40422690973864
0.0005,34.37835266873964,34.4042171526861,34.40422709235867,34.40367276505712,34.40422350237913
0.001,34.35248818479528,34.40418759201873,34.40422673140823,34.402038252831815,34.40419833866206
0.002,34.30078877757135,34.40407220864441,34.404223894835226,34.39569405031162,34.4040019132044
0.005,34.14591971600931,34.403318068983836,34.40417890594517,34.35476022727208,34.400943131824555
0.01,33.88852136303478,34.40095836451613,34.40387420141302,34.22854033168899,34.380847590054714
0.02,33.37608436155344,34.393698752777986,34.40189617299859,33.837552377581325,34.25642986667857
0.03,32.86625248841361,34.3852011804905,34.397822754157104,33.34882815312411,34.00920728591957
0.05,31.852278239565944,34.370171354116636,34.38496525102909,32.19369866670721,35.303838200817765
0.1,29.334385125018596,34.36135435125448,34.34679573995342,29.87225461428779,34.513359855612826
