gamma,noisy,first_order,second_order,f_RE,s_RE
0.0001,45.42769197143562,45.42853123454551,45.42853180943179,45.428526895179075,45.42853180075288
0.0002,45.42685270832573,45.428529508400615,45.42853181149235,45.428512220020025,45.42853174228121
0.0005,45.424338372450435,45.428517386562724,45.42853184411602,45.42841061534776,45.428530773131975
0.001,45.42015935833757,45.42847385254253,45.42853206465598,45.428055124050836,45.428523634599124
0.002,45.41184486413324,45.428298152844306,45.428533468448094,45.42668742287581,45.42846820351341
0.005,45.38725348377984,45.42705177353015,45.428540325319304,45.41806662020126,45.42761866688886
0.01,45.34745519402876,45.422663528980316,45.428386702199916,45.39257616365187,45.42221062507071
0.02,45.272246859077654,45.407798288314616,45.4246336564305,45.319483812266775,45.39092792349698
0.03,45.202366723445856,45.39303949265957,45.40948642989683,47.00514237407606,45.33425421936814
0.05,45.07371577427308,45.408277845280175,45.32722658943379,47.58909637749526,48.450670270844654
0.1,44.73915370326574,45.90134944360792,45.11341138157209,48.41290118649042,51.06195654535398
